,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,SANPAO,SANTNDR,SEB,SOCGEN,UBS,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA,Date
0,0.4883670907546725,0.42627447235090465,0.44910800986946664,0.591567847287241,0.34743771846113847,0.467664300777724,0.4553976575571364,0.46862378728402143,0.26311382461179433,0.36586351879446,0.3869030436983111,0.29588176591798865,0.5358544610440052,0.13835180159704896,0.4507005446988296,0.34971618963632994,0.3940487040097629,0.41223992353951994,0.4204394805503066,0.31603723534129313,0.36127730152450604,0.35277301260315874,0.475180003874109,0.29906774460389085,0.4233566318012494,0.28757531722913954,0.42594646431428695,16-05-16
1,0.46616858668521755,0.43224470537935505,0.4527973261918934,0.5646783997056496,0.3584358883227248,0.47272930799700963,0.43469776399123944,0.47390502389292055,0.25115410531934956,0.34923335884510276,0.3929758589918908,0.2824325947405946,0.5385548098660135,0.15804268191693763,0.45529104126718906,0.36085244866004906,0.37613739922005657,0.41960124105745794,0.42538141360096227,0.30167190651325637,0.3448556059705741,0.3367378756466044,0.45358091291999586,0.3116807028046831,0.4300108605497535,0.2993394029576727,0.4334501154899809,23-05-16
2,0.5096514600364196,0.4441066605892531,0.46257670550615465,0.5112687816375604,0.37488856864035497,0.48376475290300197,0.41579786121895196,0.48513789529944873,0.24023436153996572,0.363090824022601,0.40493147618081066,0.27015291655091594,0.5564493203382095,0.18243218479617934,0.4658932373013079,0.3774312103863519,0.3597835992848841,0.4327333167523398,0.43630448618870743,0.2885557366182401,0.3614507771556976,0.35344486569823896,0.4368163597929699,0.3296077549882876,0.4424973337207756,0.3164913976508664,0.4467121482452915,30-05-16
3,0.48226509386626887,0.45821770169180387,0.4747787186717461,0.5730852405839607,0.3932077743057567,0.497118159495592,0.39847295020878,0.4986722764436425,0.23022459662217776,0.37903108227065313,0.4191283741339665,0.29216579154666245,0.5674478562161264,0.20802681134321352,0.478849499092397,0.3958659906741552,0.3773928166351937,0.44800863500772425,0.4495548849019392,0.276532580901096,0.3799005992288794,0.3719971885916434,0.42442485089220594,0.3492784681674866,0.4571808494364358,0.3354516414940231,0.4621065937113036,06-06-16
4,0.5036817142283506,0.4733493972275201,0.475862735336795,0.5318737458590761,0.41221098131907224,0.5115528313423435,0.38253403223304144,0.4787253853454647,0.22101561276545253,0.39584565784790604,0.434339057922739,0.31456717422451774,0.5171013625122058,0.2337234054591747,0.4929187977404016,0.4149755263422067,0.3957428342626645,0.46421146545351644,0.46389478950874713,0.2983883401626253,0.39902397355284397,0.3912148635206292,0.4074478567582612,0.3695250622849684,0.4728392217344879,0.3550446037945918,0.466127648137839,13-06-16
5,0.5169279404461223,0.4864718978794551,0.4936622301998096,0.5504511321125375,0.4289071847483693,0.5240319253624168,0.36782118488447596,0.46031287062471943,0.21251501213989704,0.4105215862411962,0.44753447081050246,0.3344001553147083,0.5574192761610682,0.25659812023646866,0.5050606241924007,0.4317698792964985,0.4118360938730155,0.4783227060971299,0.4762864062885334,0.3177176687800716,0.41583110078299756,0.4081090374871211,0.39177678545615957,0.38736900778639993,0.4864478855835125,0.37228519685892436,0.46001828979672515,20-06-16
6,0.5166481789682318,0.468454420152518,0.48114964814497535,0.5945107437674967,0.4130217334746375,0.5230418565735105,0.35419817763935885,0.46189448959139057,0.20464408568929343,0.4115656225868349,0.4309591201006443,0.34021924047581564,0.5306991659321727,0.26523362540438683,0.5037582705938826,0.4347754203715003,0.4141924739133446,0.4606070502304668,0.4586461688110216,0.32307040906941153,0.4188484693582361,0.4112070047578366,0.3772665336881953,0.3913463931476044,0.4684312969425862,0.375703922541623,0.44298057506434163,27-06-16
7,0.5060637133774414,0.45172390519229766,0.4639657321171129,0.5698914094013117,0.3982709572846354,0.51794870838188,0.34154824296233816,0.4591893380273654,0.19733536865470525,0.3968668505332449,0.4155677230178918,0.3414488791640401,0.5176036135578082,0.2690785112748083,0.4983751436817872,0.4333924818729061,0.41220674374671884,0.44415679844718803,0.44226594859984253,0.32386701323475486,0.40388959560102256,0.4099098912674875,0.3637927291558227,0.3908658821191188,0.4517016080058121,0.37470465611677556,0.42715984043845473,04-07-16
8,0.5006378636108301,0.4361472189090897,0.447966913910386,0.5502399817044586,0.38453747630424473,0.47372228181548326,0.3297707175634228,0.4551606116686467,0.1905307005418175,0.38318178675233106,0.4012378014069618,0.32967478003490336,0.5119209861359229,0.2711480955943553,0.47372228181548326,0.430594781831121,0.39799271799224295,0.42884104697442404,0.4270153986111265,0.32309854220702205,0.40157063544390736,0.40719209683326746,0.3512481523513593,0.38890837274144086,0.4361256903805185,0.3722641675780079,0.412430190722539,11-07-16
9,0.4896907642449672,0.421608978322889,0.43303468339376316,0.5409731135757206,0.371719560352763,0.4656894364392213,0.31877836022817285,0.4496850673277625,0.19423712201933943,0.37040906051781575,0.3878632081370207,0.3186856206540441,0.5049018007409558,0.27136430782652077,0.4656894364392213,0.4262681950803598,0.38472629418114945,0.4145463453839955,0.41278155202408634,0.3123285907846452,0.3976908726610082,0.4029400888424778,0.3395398805295337,0.38536596419003505,0.4215881674060942,0.36827097846217344,0.40858618703901556,18-07-16
