,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,NDB,SANPAO,SANTNDR,SEB,SOCGEN,UBS,UCBAG,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA,Date
0,0.5765306121785713,0.2670068027142857,0.45918367349999994,0.5034013605357143,0.4251700680357143,0.24829931964285712,0.24659863942857144,0.09863945574999998,0.4693877551071428,0.4642857142857143,0.04761904760714285,0.5748299319285716,0.3010204081071429,0.3911564625357144,0.43537414960714294,0.5255102039642858,0.3265306121785715,0.2670068027142857,0.2721088434642857,0.4404761904285715,0.5527210883928573,0.3231292516428571,0.02210884353571429,0.38945578228571437,0.5136054420714288,0.46768707475000015,0.07482993196428571,0.5000000000357142,0.023809523821428567,03-10-16
1,0.5860389610000002,0.29545454539285715,0.46590909089285726,0.6103896102500003,0.43019480517857156,0.24999999996428568,0.2483766233571428,0.10064935060714285,0.5032467531428574,0.4707792207142859,0.10064935060714285,0.5892857141785716,0.33116883110714296,0.39610389603571444,0.43993506482142875,0.5324675323214288,0.4415584415357144,0.29545454539285715,0.3003246752857143,0.4448051947142858,0.5795454545357145,0.3798701297857144,0.048701298678571425,0.39285714282142864,0.519480519357143,0.472402597357143,0.12824675321428572,0.508116883107143,0.024350649357142855,10-10-16
2,0.5108695651785713,0.2826086956428572,0.4456521738571429,0.5605590061785714,0.3307453416071428,0.09472049689285714,0.14440993789285717,0.04813664596428572,0.34937888196428574,0.31521739132142856,0.09627329192857144,0.5962732917857144,0.3167701863571429,0.2655279503214286,0.23447204967857146,0.27329192542857145,0.3649068323214285,0.2826086956428572,0.14440993789285717,0.23757763975,0.5543478260000001,0.16925465839285717,0.023291925464285712,0.2639751552857143,0.2841614906785715,0.3152173913214286,0.12267080746428574,0.5124223602142857,0.024844720500000004,17-10-16
3,0.5193452380714286,0.33928571425,0.45386904757142854,0.5699404761071428,0.33482142853571434,0.12202380950000001,0.14732142857142858,0.049107142857142856,0.3809523810000001,0.3467261903571429,0.09821428567857145,0.6101190477142857,0.45535714289285706,0.32142857135714287,0.26339285714285715,0.30357142857142855,0.3705357142142858,0.33928571425,0.1726190475714286,0.48065476182142863,0.5654761904999999,0.22321428567857143,0.023809523821428567,0.26785714285714285,0.3139880951785714,0.3452380951785714,0.12499999996428571,0.5208333333214286,0.02529761903571429,24-10-16
4,0.544642857107143,0.33779761903571426,0.4523809523214285,0.5684523808928572,0.33333333332142867,0.12202380950000001,0.14732142857142858,0.049107142857142856,0.4062500000357144,0.4523809524285714,0.09821428567857145,0.6086309524999999,0.45535714289285706,0.3467261903928572,0.2619047619285714,0.3020833333214286,0.3705357142142858,0.3377976190357143,0.19791666660714285,0.47916666660714297,0.5639880952499998,0.2485119047142857,0.023809523821428567,0.2663690476428572,0.3124999999642856,0.34374999996428574,0.12499999996428571,0.519345238107143,0.02529761903571429,31-10-16
5,0.5386904762142857,0.47023809525,0.4732142856785714,0.5625,0.3541666666785714,0.17113095232142858,0.1458333333214286,0.04761904760714286,0.4270833333571429,0.44642857142857145,0.12202380946428572,0.5684523809285714,0.4494047619285714,0.36904761896428573,0.33630952378571427,0.3779761904285715,0.3645833333214285,0.3616071428214286,0.33928571425000004,0.5267857142857143,0.55803571425,0.2202380952142857,0.022321428571428572,0.4791666666071429,0.38690476185714295,0.5014880952499999,0.1741071427857143,0.38392857146428566,0.023809523821428567,07-11-16
6,0.5401785714642856,0.4717261905,0.4747023809285714,0.40922619042857133,0.3824404761785714,0.1473214285,0.14732142853571428,0.023809523821428567,0.4285714286071428,0.44791666667857133,0.07142857139285716,0.5699404761428573,0.4508928571785713,0.3705357141785715,0.3645833332857143,0.3794642856428572,0.3660714285357143,0.36309523807142857,0.34077380949999997,0.5282738095357143,0.5401785714642857,0.24702380946428565,0.022321428571428572,0.4806547618571429,0.3616071428571428,0.5029761904642857,0.12351190471428573,0.5148809523928571,0.04761904760714286,14-11-16
7,0.5089285713928571,0.4955357143571428,0.6279761903214285,0.48363095228571434,0.4613095237500001,0.3199404761071428,0.24851190467857137,0.05059523807142858,0.47619047617857146,0.33482142860714287,0.2723214284642857,0.5997023810714286,0.4985119047142857,0.3169642856785715,0.5000000000357143,0.45535714282142864,0.4494047619285713,0.4985119047857142,0.3898809523571428,0.4434523808214285,0.5610119048214285,0.24553571424999995,0.049107142857142856,0.6101190475714284,0.4970238095357143,0.49851190478571433,0.07440476189285715,0.5372023809642857,0.07291666667857143,21-11-16
8,0.4925595237142857,0.4538690476428572,0.4806547618928571,0.21875,0.19494047614285717,0.22023809517857143,0.17410714282142853,0.02529761903571429,0.45982142846428575,0.3169642856785715,0.19791666657142853,0.6101190476428572,0.4568452381071428,0.24404761903571429,0.34374999992857147,0.24255952378571433,0.40773809525,0.40327380957142855,0.34374999996428574,0.3184523808928571,0.5461309524642857,0.09970238092857144,0.023809523821428567,0.5669642856785714,0.34077380949999997,0.369047619,0.07142857142857142,0.49553571432142846,0.07440476189285715,28-11-16
9,0.4419642856428571,0.48363095232142866,0.5104166666428571,0.21875,0.19642857135714284,0.22172619039285713,0.17410714282142853,0.02529761903571429,0.43452380946428576,0.31845238089285716,0.4151785713928571,0.6130952381071431,0.4598214285357143,0.12499999996428571,0.3199404761071429,0.26934523803571425,0.40922619046428566,0.3809523809642857,0.3184523809285715,0.34523809514285714,0.44494047607142856,0.09970238092857144,0.023809523821428567,0.543154761892857,0.1741071427857143,0.3169642857142857,0.07142857142857142,0.47172619053571424,0.07440476189285715,05-12-16
10,0.39136904760714286,0.4866071427142858,0.5133928571428572,0.12499999996428571,0.17113095235714287,0.22321428564285714,0.20089285707142854,0.0,0.40922619042857145,0.12351190475000003,0.3645833333214285,0.5982142856428571,0.2723214284999999,0.09970238092857144,0.29613095228571423,0.24553571421428572,0.5133928571071429,0.3839285713928571,0.2946428571071428,0.29464285707142857,0.39434523803571425,0.22172619042857142,0.02529761903571429,0.5729166666428572,0.17559523803571425,0.2931547618571429,0.09821428571428571,0.4479166666785714,0.07589285710714286,12-12-16
11,0.2499999999285714,0.48214285700000004,0.5089285714642857,0.12351190474999998,0.16815476189285714,0.2202380951785714,0.19940476185714281,0.02529761903571429,0.48660714285714285,0.1220238095357143,0.3616071428571428,0.6116071428928572,0.34672619035714286,0.12499999996428571,0.26636904757142854,0.24255952374999998,0.5089285713928572,0.40624999989285715,0.31696428567857143,0.29166666660714285,0.4151785713571428,0.4107142856785715,0.023809523821428567,0.5952380951785715,0.3184523809285714,0.3154761904642857,0.12202380950000001,0.4434523809999999,0.07440476189285715,19-12-16
12,0.2485119046785714,0.4806547618214285,0.6324404761428573,0.12202380950000001,0.22023809521428572,0.4627976189642857,0.22321428564285714,0.02529761903571429,0.4836309523571429,0.1458333333214286,0.41220238092857125,0.5937499998571428,0.3705357141785715,0.049107142857142856,0.3184523808571429,0.2931547618928571,0.4285714285714285,0.6130952380714285,0.34077380953571434,0.28869047621428573,0.49404761910714284,0.4077380952142856,0.05059523807142858,0.5669642856428572,0.34226190471428575,0.33928571425,0.12202380953571426,0.46726190474999996,0.09970238092857144,26-12-16
13,0.12499999996428571,0.3154761903928572,0.5059523809642857,0.12351190474999998,0.1964285713571428,0.3377976190357143,0.22321428564285714,0.02529761903571429,0.4672619047142858,0.14880952378571427,0.5297619047142856,0.6249999999642858,0.24553571425,0.05059523807142858,0.12053571425,0.17261904757142857,0.4107142856785715,0.40327380946428576,0.19642857142857142,0.28869047621428573,0.43749999992857136,0.36160714278571426,0.02529761903571429,0.40773809521428583,0.26934523803571425,0.19494047617857144,0.12351190471428573,0.556547619,0.049107142857142856,02-01-17
14,0.12499999996428571,0.3422619046785714,0.5312499999642858,0.19196428571428575,0.36309523810714284,0.3645833333214286,0.2485119046785714,0.02529761903571429,0.30803571428571425,0.14880952378571427,0.5282738095357142,0.6235119047142857,0.24553571425,0.05059523807142858,0.12202380946428572,0.1473214285357143,0.4107142856785715,0.4285714285357143,0.17113095239285717,0.3154761904642857,0.4374999999642856,0.3348214285357143,0.02529761903571429,0.43303571428571436,0.26934523803571425,0.19494047617857144,0.09821428567857145,0.5550595238214286,0.049107142857142856,09-01-17
