,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,NDB,SANPAO,SANTNDR,SEB,SOCGEN,UBS,UCBAG,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA,Date
0,0.007833504491442957,0.3824626098414649,0.41394489411369734,0.3689159144244017,0.4131731050645948,0.4142914418532816,0.40319669937773533,0.007656474087605376,0.09888314491983588,0.30062635264348925,0.392050318419973,0.18377924520958316,0.026585565986656973,0.1904734857440003,0.3858485734897822,0.4026212469447197,0.27156169728885765,0.4125585949023489,0.3920087330394459,0.0,0.13844703640457404,0.3999462475734093,0.0,0.39243321305936096,0.38241826800739337,0.3902574902890103,0.027641855414007217,0.08671180728723547,0.07296335961982214,16-05-16
1,0.0,0.3775034924700898,0.41272742661339695,0.3676399524345745,0.412562359930441,0.41398112025140116,0.4031415150067544,0.007687135495308616,0.09882355943304084,0.3010336492456181,0.3893050230728007,0.184409968141457,0.026610204082108783,0.19517025063407864,0.3858311164287106,0.4025302480478688,0.25899750591511417,0.4117515126071022,0.3923009715834843,0.0,0.13881139810566548,0.3988694276343104,0.0,0.39176398624764264,0.38097278695710424,0.3891220478168692,0.027715731149924077,0.08679123746365087,0.07316306479246684,23-05-16
2,0.0,0.36459197286307166,0.41376838281437056,0.36723153867495645,0.4130963324941489,0.40065979652117756,0.4297564790216688,0.007645658982345522,0.09922112650589043,0.30148696852029905,0.38971697007700684,0.1845299442687444,0.02718349432039083,0.19496911889338087,0.3991633165979599,0.4029109160892121,0.22958128827217889,0.41148860546251326,0.3911871019009697,0.0,0.15250815622037125,0.4119195477763566,0.0,0.39192854815341865,0.3807096045090449,0.41560089105530507,0.02878174867751366,0.11387503055892147,0.11418600561792282,30-05-16
3,0.0,0.3689268933416406,0.4180872128706476,0.3673020081455372,0.414495527678571,0.4015116131510897,0.41755598613500616,0.007657083315585519,0.09937261863260037,0.3033828065164233,0.40402630673653656,0.1874996168777932,0.026860485348539163,0.1950064689458477,0.37385289616509937,0.40362346480723454,0.20287781639861358,0.41460796984665266,0.3920247527171919,0.0,0.1393901206967137,0.4124295792551641,0.0,0.37914378652958153,0.3808783417403551,0.41584326995525317,0.027807974619063418,0.11412416992788543,0.11402918866718226,06-06-16
4,0.0,0.3685230509776546,0.4174134317589025,0.3648696240958774,0.4138805514273467,0.4014198124349578,0.430590252360461,0.007649937055255867,0.09904465434722749,0.2878479199156026,0.38934283365927913,0.18553515851837007,0.027010634307746972,0.19545648336913332,0.37393208195958516,0.4029858731119003,0.1761841090268184,0.41402491325669144,0.39103039640897297,0.0,0.15300873445655047,0.41208248887221677,0.0,0.3782387671661251,0.38131602728921604,0.415045283264951,0.02808347570218339,0.11384252393971085,0.11399618780630057,13-06-16
5,0.0,0.38417723109218593,0.4235810161582973,0.3545737710129327,0.4334775083924644,0.4047120660303225,0.4234037166807287,0.00763288179813706,0.1725086075608527,0.29247845176498044,0.40732286017786795,0.24477449466528017,0.013763632024281611,0.1936149211184006,0.4286806326688142,0.40959099261560306,0.2468718832936338,0.419331884979619,0.39629592298338295,0.0,0.16987379578196427,0.4216904273144176,0.0,0.4241634089498777,0.4012587820792211,0.4196835930716031,0.028312445551097347,0.07437812522864076,0.07439372457302643,20-06-16
6,0.0,0.4253592638275717,0.4510992430946386,0.3717553459440328,0.4479244209372749,0.4475396187697475,0.4364731176174909,0.007774407207637906,0.25864366062860766,0.30679244503814695,0.41011039650126474,0.19288645817788816,0.014341358449127237,0.14995232740727546,0.4348201813511498,0.42635340535243904,0.24438436450190304,0.4339030465573514,0.420898991162317,0.0,0.1689051550884705,0.4389433355222422,0.0,0.4274234222858319,0.4173555865695352,0.424133547308784,0.028133380476905716,0.11544754345015175,0.07418493623290898,27-06-16
7,0.0,0.3793888922971941,0.4203245419981117,0.3832402035366838,0.4287454738385938,0.4121353151597367,0.41437120314121073,0.01578491134288221,0.1458208717095961,0.27047163468841356,0.39099176121892665,0.17381563453829393,0.02752130604684969,0.0,0.4039501205941999,0.4152032157896434,0.24898934178426138,0.4182062953966817,0.38664625730927654,0.0,0.08833793323864507,0.40619787543515756,0.0,0.39560319136921945,0.3709028704838698,0.3911755885373162,0.036005348826853134,0.07455232803091426,0.0798750889708851,04-07-16
8,0.0,0.381363816578265,0.44668421485207277,0.3720108142024294,0.42608686254635664,0.42731014804304884,0.41281095215669694,0.0,0.1709556649279015,0.27543298080610407,0.39185769913651997,0.17297700722806497,0.014489437619896819,0.0,0.4026406367310638,0.4410471116011296,0.24260706540719498,0.44412750119299066,0.38625871940390544,0.0,0.08621707383877909,0.4034128414098669,0.0,0.39407602290753546,0.38064780121804487,0.41529442047448295,0.014489437619896819,0.09633400720898048,0.09448589246129276,11-07-16
9,0.0,0.43346466162925845,0.4306698198324681,0.366306631020131,0.4393571975609019,0.4571704408814442,0.43027544306244814,0.0,0.21115914946372186,0.28986611175229315,0.39510162639465146,0.2153454781495018,0.01460402344661663,0.0,0.41625874751135106,0.45491013710559425,0.23899584268884747,0.441997858168033,0.40032099293740486,0.0,0.16913545707776373,0.41409527350759234,0.0,0.41810735464799054,0.3907570678515814,0.41316940547820774,0.01460402344661663,0.08206026397078166,0.17380307709549067,18-07-16
10,0.0,0.43693461947399065,0.4318800648905033,0.3686185091100313,0.42797769231643695,0.4303111475205475,0.42830406979193497,0.0,0.22545160769695297,0.2896369968464039,0.41004797199141196,0.3032028798730882,0.013856411800646673,0.058476660453646155,0.4166837101308844,0.45575984951600773,0.2372454707536799,0.43010663665516013,0.4004899488000322,0.0,0.15500231613829077,0.4165063379672186,0.031670104389004465,0.4200387796305378,0.41866601372513007,0.41334433302083295,0.013856411800646673,0.05499641515083788,0.10631360473752242,25-07-16
