,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,SANPAO,SANTNDR,SEB,SOCGEN,UBS,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA,Date
0,0.031732907166443045,0.3208711240756291,0.2744395022744465,0.10572259941347964,0.310698525435142,0.21817574722360428,0.23592702221355555,0.025747365402081338,0.09958778627751877,0.3029050184832301,0.29034840625657493,0.05519996119685898,0.0574645100059792,0.12167163217446288,0.2862504626954219,0.2110198279356072,0.04954734034785272,0.29634759651114223,0.30128821226297525,0.0642525973020275,0.0888285520051812,0.2706525174800844,0.05854349006515483,0.23229150532222545,0.3223235794430535,0.17269086220813062,0.05407513987453242,16-05-16
1,0.03172068684000895,0.3212468245111475,0.2564635478161726,0.08249494640062628,0.3095919616847699,0.21758548575173176,0.26310955647026685,0.0033000064925293384,0.10663299742147918,0.30263378164688953,0.2908664049879205,0.055129722954914466,0.05754471349812558,0.1559241422298191,0.26795942533968325,0.23709582110871916,0.05249272827422936,0.2953210530196315,0.27709688119446085,0.0071494467656994815,0.0866339879946792,0.2222226764615137,0.06102299934832513,0.2103539728028179,0.30628595487780164,0.19171709949044716,0.05412736941604273,23-05-16
2,0.03173200865749911,0.3264328634794973,0.271888968241078,0.1036037975480628,0.3115288355353003,0.23530556376991266,0.2635409088799299,0.003287295857417071,0.06374889116717321,0.3028086781690134,0.29325737713927746,0.05532022514223885,0.07617558592968922,0.1562124941762719,0.2980594354476315,0.25921175389545026,0.039030458918007487,0.2991625340806291,0.2612407913839582,0.0,0.08713304754414995,0.25116245893913486,0.06928726710224958,0.2151655522500617,0.3008633562153031,0.1971252849094175,0.16318437862118823,30-05-16
3,0.03172729404748805,0.3145110736966945,0.27394653422558507,0.11132509147731355,0.3019822511981542,0.23676162183987978,0.26092604407746756,0.0032854887066960637,0.08023485265041665,0.3065605174557157,0.28878938260406295,0.06208211766923498,0.0849135610723054,0.15593008303458422,0.29872163337741403,0.2762278485984816,0.038862588507046,0.3004618018360899,0.2625775755758849,0.0,0.08715783366990887,0.22317824184392993,0.061157432273927496,0.22705468543807614,0.26240536182819874,0.1706269141535618,0.014699489446039282,06-06-16
4,0.031718122478024996,0.3231667574594396,0.26700708217497726,0.09291617576061172,0.30087601561530547,0.22920142793064197,0.27441420557973056,0.0032751126483772184,0.057720724311290356,0.3013760617853706,0.285319786599895,0.055828851624488064,0.09041313262878176,0.18814634664951857,0.2994568912226755,0.2723814278107037,0.0387235399921415,0.2811321000186737,0.2632025588915727,0.0,0.08713172880416484,0.1949409282724702,0.061262098304098137,0.2286139002996747,0.22569643295658653,0.17925808528881682,0.018601530713210676,13-06-16
5,0.03162998248408719,0.31439962484334766,0.27251288364500026,0.06337448098540147,0.32789974591629684,0.22646995868276118,0.3042032543628353,0.0032716071313673026,0.12850728110979445,0.3257625950787105,0.2873039239801105,0.05615020054426481,0.10091843551277088,0.18424608070018644,0.2982849804011869,0.31892512806107953,0.03698057448290829,0.3087679159202078,0.2729513739042688,0.0,0.055560101113625186,0.20191175146863197,0.060918736051685185,0.20624832630649864,0.24162026558344088,0.15346933427086007,0.01869230198657287,20-06-16
6,0.035702505148577195,0.25365493526903454,0.19705097958034676,0.0557286900068072,0.22874020361386638,0.1964968214616736,0.25073488689321244,0.00331759320411311,0.19208714360677484,0.2977919247629654,0.23317542941676608,0.08413050301758933,0.03593823347636028,0.1498962321688306,0.1990662316753711,0.2090172255821322,0.09793540962408269,0.21994214545092788,0.21678705159474923,0.0,0.17001870497193083,0.21247095107236388,0.030051739687935484,0.18046141145087446,0.2177046013658767,0.17020424020935937,0.06459180811104985,27-06-16
7,0.03544827191219054,0.17594622738930432,0.17429345128414367,0.13045334832876573,0.1763245876507484,0.20260569934893047,0.2050658981502307,0.049934310712004576,0.18607209832770638,0.14657586524225769,0.14254471892580695,0.14613943920725428,0.026768478764164605,0.05625136856353359,0.16336368086342926,0.15442722491717195,0.12747042063552813,0.19258470536786326,0.17526348857518023,0.0,0.15543363238557506,0.19708006946041906,0.03009943739032387,0.18553680382854704,0.18711794739785292,0.17762936394641232,0.059457100585683036,04-07-16
8,0.053887088493240025,0.20125190243197696,0.1760397159377796,0.1484510991160104,0.18587548525572234,0.16823189436281985,0.18149106638916496,0.03185558472840584,0.20323184899200572,0.09828520353658937,0.1960131391981893,0.13716404987014855,0.06973960580934503,0.07257320513785549,0.2207591067859578,0.2170009130472889,0.04847494643906271,0.20530665292841493,0.20148480098635346,0.0,0.09987864538596126,0.19747573352293804,0.06083073481898507,0.1902530750291708,0.1870956086580948,0.18037397295576743,0.1571036161800152,11-07-16
9,0.053559994826011044,0.196646477044752,0.1889807934330768,0.12948448706599058,0.2068485512553961,0.2099125579371255,0.17476424171342958,0.03179180880376032,0.19631242697121834,0.13985157347184202,0.2050230604731875,0.12256678840585634,0.09482319068920499,0.11732942218004037,0.22143801312986966,0.23110710068292675,0.05718501343673735,0.21693326792134954,0.20098948573678285,0.0,0.09701354200819355,0.20632027057318947,0.03921512327151518,0.22473243806563242,0.21642346958897776,0.20442412825183667,0.17936326948893716,18-07-16
10,0.053321275545720456,0.2038528542652182,0.20568775706294395,0.12890690702035928,0.21255276530575815,0.2197539495448407,0.1824316430584398,0.03184375357032437,0.2138491086553836,0.12839119913253666,0.19763929648864734,0.1013079790564406,0.13269675746565715,0.05151311862467385,0.23001024071176557,0.25821695787884924,0.09306457314241497,0.23651775852494397,0.20558698168596315,0.0,0.07983219519446233,0.19575994460380405,0.03907559309473012,0.24004560421493512,0.2248924458362181,0.221993368718264,0.09211628232618858,25-07-16
11,0.05315083203918612,0.1962572769589697,0.2031279296351444,0.1209581140837974,0.20996202560238408,0.22964551464835312,0.16779741945539023,0.03129600746762135,0.22585487435451165,0.10270392609324587,0.1977115568258891,0.11334453029824329,0.09161405509991066,0.040150010265860785,0.21237081375842592,0.24721938661582663,0.11686531960760911,0.22306906625634843,0.201340642226094,0.0,0.09449181696434447,0.2249736327419699,0.04027652761963096,0.23243452156825054,0.2228022579882049,0.22092559769685882,0.17996250005799894,01-08-16
12,0.053625690994577896,0.18921851444383156,0.18770625278566266,0.18213586028398285,0.19176391438473098,0.20676524722653516,0.2045541460997954,0.031124857955883767,0.20139411174304117,0.15916296147822895,0.17510111069563125,0.08592087106356466,0.17338067161862047,0.0296921033209077,0.20442364822239764,0.21879204333747812,0.09453262973359296,0.2042985491247695,0.20003074225929302,0.0,0.14966327646899813,0.18330970630299562,0.04448511772579655,0.2117866388397658,0.21112416327695047,0.20094832262045983,0.1802160176574527,08-08-16
13,0.05387476592167461,0.1860814476798847,0.17981899009127028,0.1728035042452964,0.18926962043763756,0.23054399433844971,0.21099911280680336,0.03126466657483772,0.1427517119578086,0.17038674535647777,0.18280835825128544,0.12203208177441588,0.06586786134007351,0.0074508229962768025,0.19831930493423489,0.24028451774972218,0.12573183993989767,0.22666847961723782,0.18989254600393904,0.0,0.15632935352946392,0.1822714901955323,0.04508920411321819,0.18715184574858165,0.17981672257997533,0.1863688881747409,0.169014323757795,15-08-16
14,0.05395852388341905,0.18725014706122717,0.1787381596315537,0.17357445203642657,0.18877913925201117,0.19929284855513088,0.1887488282589369,0.03183762809034565,0.145528073424555,0.16920181078633484,0.18401355671882028,0.12115413906639129,0.06371615699924087,0.00812201741017196,0.2060786782690226,0.20784613222440504,0.13932725486062525,0.19713345135233348,0.1965704580718264,0.03056507553706156,0.15608704429919834,0.18209163928120484,0.01799082255619972,0.18748487102431743,0.18531552913815177,0.18343806725196335,0.15907228357100445,22-08-16
