,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,SANPAO,SANTNDR,SEB,SOCGEN,UBS,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA,Date
0,0.005780920817292005,0.44685567730599407,0.4256988966031322,0.21937331496562681,0.4888200554077685,0.45693528589271454,0.3961838408889377,0.004286233481124143,0.03399374868304094,0.18616183674032832,0.42508684622867676,0.03828180119904749,0.1184848113077642,0.14190344451332654,0.3944643816565692,0.4663465815758881,0.06212259602487643,0.47940494816442997,0.4056860413879448,0.11934876996000154,0.02397167050459526,0.3720304528468677,0.01112768815886115,0.39064574590646267,0.3607857364117916,0.3591608209758341,0.0684261238943016,16-05-16
1,0.00511982808032715,0.4414598275458395,0.4225806629631059,0.21860414859979205,0.48677519275343506,0.45461379312552186,0.39471263002653484,0.003770863323143572,0.03211724160496281,0.18790322254182426,0.42279135800990036,0.037853811921561495,0.11886551055660045,0.1728093114115283,0.39396324106030856,0.4668972788687765,0.07392826110711863,0.476049376320871,0.40283089075859296,0.06725882241345822,0.02426253618023564,0.36872065504868196,0.011037509929252138,0.3875392635610008,0.35351865456561293,0.3547072364863149,0.07032426460889515,23-05-16
2,0.00498146035763079,0.45091308936799596,0.4273937942625248,0.22660340184421773,0.4911064992882323,0.4565614930222919,0.3979909057082365,0.0034704526224175877,0.03441378299912376,0.19026128090133823,0.42601950825904183,0.03745297177361075,0.12051695423693974,0.1727362928528449,0.39944971711749994,0.47154978858170077,0.06131294689012574,0.47838118023218,0.4027377933006647,0.055985897076072835,0.024599763797483236,0.37138195496740367,0.010553455223285529,0.3894646333685156,0.3547232979457248,0.35700720467457653,0.08361468143976586,30-05-16
3,0.004980183375946363,0.45629841188299847,0.4366346728162508,0.23582492635994595,0.49561335878968193,0.4575925108107708,0.4002946299126531,0.0032780656210674333,0.03472034818019042,0.19327152154806734,0.43131412697892507,0.04344220181777707,0.11911919251126034,0.17279269799035693,0.4046443482234609,0.47662675869304744,0.059485509801776144,0.4843996612574391,0.40581316856482486,0.056143744539250626,0.024498631925001742,0.37226981134106185,0.0117860655369063,0.3945901457043959,0.35587440524666786,0.36015343580528825,0.15681848586387048,06-06-16
4,0.0049693377635756635,0.45059198977465553,0.43151030376675004,0.21758964781999943,0.4921454684254952,0.456976988746697,0.39996033264865033,0.003347032184074309,0.04162291816982699,0.18208245261220915,0.4204098573866629,0.03884865187682482,0.1255900300349959,0.17483019514100448,0.4048332654293019,0.4742257403794997,0.061565009334081405,0.47906998224458675,0.4019850800465869,0.05670237477244247,0.023837365891826428,0.3644048814316384,0.012027158548480969,0.38624915563398143,0.3545372001812729,0.3518185872642289,0.15411313542349392,13-06-16
5,0.004996001919137542,0.4500178699402879,0.43558042059572866,0.2442910162663044,0.5029850277330998,0.4600545133747908,0.41041662466037604,0.00299148678570194,0.04512197456952158,0.178209506693854,0.41950892236041437,0.05484992579817446,0.12043076192218519,0.1735230847677089,0.4245003161554688,0.47448914504342893,0.07162521774750588,0.48252403061171256,0.4111234166708949,0.0778451684415865,0.036208302901196136,0.377000891462865,0.011639805547865957,0.39001895517758184,0.36098972522042116,0.3564612703725674,0.16766921376126664,20-06-16
6,0.004309344756327899,0.4736252753154979,0.4642370738592623,0.274898194419167,0.5234842438627535,0.48725819950426685,0.4329125102879362,0.002619262328363749,0.06715445015470334,0.16401275034475066,0.4372592399787386,0.04917515018297643,0.12032615413865431,0.1598133760666819,0.4600883432134713,0.5066539882619561,0.11747286396733345,0.50534213588456,0.4357745433779531,0.07781844281383694,0.027753088602059953,0.4307313018889248,0.010520690554547834,0.440848349235163,0.4170978227793959,0.40223422656164876,0.19002405545771184,27-06-16
7,0.0040449438663122655,0.4599063739605479,0.45081822569485486,0.325675035677473,0.5104349966996061,0.48148632820534626,0.4087573000963494,0.13525433143301047,0.060801909811651095,0.12591876293110701,0.4182671888485521,0.04207424928196187,0.12229391571690426,0.25923000327948525,0.4489837679411478,0.5233152963667514,0.1678914209533745,0.4922474012818015,0.41880494670641244,0.08442832218897671,0.01722223345785012,0.4102575606378029,0.011404557758152882,0.4198583621167395,0.39326580305549375,0.37698207383373367,0.1722316200594299,04-07-16
8,0.004490736779073256,0.46322944386171877,0.4552739976730378,0.34901551644219364,0.519022812555538,0.4884751895022929,0.42435299666314985,0.14092881065791782,0.06262721483344971,0.1020499612796755,0.4230964542161971,0.0453983704540685,0.11793554741856169,0.26080983027157184,0.44542625831630644,0.5248502729004698,0.1809449112246207,0.49101566677405545,0.4178671327065197,0.08905571080572178,0.026293991345669048,0.40322084953701653,0.013877567997105746,0.4167692890050914,0.38422453522429234,0.3737285727119823,0.20345678138641465,11-07-16
9,0.00453194993125915,0.4762100700983835,0.4576849632554923,0.3144627618074805,0.524973648511178,0.5059529645329268,0.44611227561302186,0.14085431118998934,0.05624096619218482,0.1117335645208867,0.4344418781263404,0.05383077780752844,0.11678476690251917,0.05541446721776925,0.45649571841021064,0.5446451533692905,0.19802895648056623,0.49534932913983815,0.4242589985934456,0.0911894997524551,0.03890430139556562,0.4083192093186571,0.0163803157857107,0.41711107581151896,0.3861631632721379,0.3741908498646462,0.20444805205445857,18-07-16
10,0.005173463624482607,0.47946488487113037,0.4564071780943267,0.3114154349074676,0.5243497255319677,0.5034970875618352,0.44556832859812145,0.14176841191120887,0.05791712023091277,0.10795592195643194,0.4307303657979744,0.09401622929711648,0.03499235330389668,0.18801279516139044,0.45438171301735986,0.5419605831506831,0.19420942245039288,0.4944001191298219,0.4208862042705019,0.09182443212195125,0.03634907491229719,0.4036109073781343,0.026566813457554704,0.4149449918651926,0.38463768446444546,0.369153128192147,0.14461296269839222,25-07-16
11,0.00522991789673306,0.48952364097442047,0.4584004322036698,0.32000229589999674,0.5205129325522116,0.503947451839262,0.45032213749116207,0.14848529079494385,0.05959454309823023,0.11828612875094914,0.43797217988406,0.04160515859931472,0.011428710792417533,0.1892124987670478,0.4514912519533715,0.5390274105507992,0.2077319740247865,0.49772231318547494,0.42271730579463657,0.09142193646055133,0.03454529781327952,0.4041082184688799,0.02749725931632172,0.4179702094030993,0.38616609497810866,0.3723801897400753,0.23093174249334883,01-08-16
12,0.004993217907556717,0.4801696467348464,0.4405603989059864,0.329045948069106,0.5035791822017426,0.4905846065759756,0.4157169707178789,0.14860705051920128,0.04459502762529132,0.10553999601461263,0.4236210317142389,0.0350698810352293,0.02730886679686833,0.07121969886321303,0.4279509400957904,0.5124899165168872,0.20990478677676053,0.481308703122641,0.41773542720017737,0.09056833955400635,0.04978668591536096,0.4045182081502141,0.02300043677071115,0.4047843692136326,0.38111186136520087,0.360106208206302,0.23411156504709238,08-08-16
13,0.005700144745639513,0.47153958777376104,0.4354589940220377,0.31995268886943806,0.5004334152358945,0.4816068137185225,0.43366470497612447,0.14372705252584714,0.11155648834335402,0.09245173620270689,0.41068842105318787,0.03266587024343819,0.01748082537983915,0.04618798729685536,0.42694162985906975,0.511188289542156,0.21118550073597048,0.4784814590542247,0.40921588023816213,0.088341503173161,0.048136378722584465,0.4004710995126292,0.07289610605040883,0.40153403774225954,0.37693816420062765,0.354360798197474,0.2290850029409145,15-08-16
