,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,NDB,SANPAO,SANTNDR,SEB,SOCGEN,UBS,UCBAG,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA,Date
0,0.0018177567415306342,0.3297812241499764,0.35872462123159377,0.1719864713829804,0.36161388748498563,0.3409570565682412,0.3173118846187656,0.0020008167439790536,0.020658543348971388,0.14885773289152993,0.348433966142863,0.03689285109013845,0.005904475483463544,0.08665499907098244,0.3083206529758054,0.3452665630051607,0.052871341689118556,0.3601288171347431,0.3483080340135091,0.0059016321812571815,0.023552214038151314,0.30281855554114806,0.0,0.31172006622173687,0.2964430872578287,0.3088601157698204,0.010882117106871885,0.02438587471918206,0.034693087727533135,16-05-16
1,0.0014309817291356544,0.3226897550984991,0.35687580277207825,0.17142918426851958,0.3601310713041042,0.33936997313007433,0.3162830365937161,0.0019351489298975297,0.020488557411476722,0.14985186099791786,0.3445107514123596,0.036716878534727604,0.00625243242611511,0.10282586811506922,0.3079180436369959,0.34498856114984994,0.06035909319057783,0.3583617076191962,0.3464145079055173,0.0,0.024034867983149664,0.3004251255224353,0.0,0.3093854437189495,0.29087454291061116,0.3055208322026331,0.007979515814460705,0.0258458144005201,0.03380600053464029,23-05-16
2,0.0,0.32819786870667417,0.3591627956219702,0.187695202986425,0.36239282763386,0.3397395896126159,0.31839178247726324,0.001993033254157728,0.021576377804039933,0.15036347451098048,0.34608718709131875,0.037479846160959056,0.006891315151041609,0.10282575567629028,0.310299324439102,0.3435502865964109,0.04930464900638008,0.3585750121383797,0.34522839894536617,0.0,0.0263095217636028,0.30209780819198784,0.0,0.30817772535087296,0.29146613429029083,0.3065440533026548,0.01000968390461317,0.03304631021691747,0.030066696146330698,30-05-16
3,0.0,0.3316662044351238,0.3664206390251881,0.18569256388420136,0.36484860423929005,0.3400421654726093,0.31675660121853955,0.0019913022677539027,0.021806782758475807,0.15285548758688816,0.34818687989387925,0.04174606041944701,0.006147189335540815,0.10292232306775774,0.31258058952494217,0.34485828108604316,0.04797874201259348,0.3633788818500623,0.3468767869299367,0.0,0.02481695532435593,0.3023887226869261,0.0,0.3106497806616405,0.2920138274739997,0.3080932858140809,0.02041911339643113,0.03309016606957105,0.028606588092671654,06-06-16
4,0.0,0.3283555651893958,0.36358943155097956,0.1772794152226169,0.3627334794216769,0.33935594259864515,0.3163738298670526,0.002008951083279523,0.027372866980772285,0.1457860087669009,0.3417591152523608,0.03870166305230043,0.006476260876168705,0.10441997472037011,0.3164950503994159,0.34294996456863414,0.04755408146904765,0.35716077166793875,0.3424006317879777,0.0,0.024842722109999747,0.29732219584189623,0.0,0.3051210402092043,0.29076637171178216,0.3024807268615802,0.02032162193508839,0.03187952098099632,0.028950204891584546,13-06-16
5,0.0,0.32744794461143645,0.37085390461749584,0.19079623981278868,0.3694672036637421,0.3465449925077288,0.333168480593816,0.0018359945618505894,0.03876218944871696,0.1424982057407864,0.34320701267059606,0.05542799264828503,0.00635348664458201,0.10836740866236161,0.3379342289719994,0.35373427600691504,0.05778541438608172,0.3632010321475552,0.351833756462745,0.0,0.03482915683124331,0.31113773181939214,0.0,0.3153010531887115,0.29870201606925184,0.3093143137249709,0.02915477014516962,0.0268406174468032,0.03134217166875849,20-06-16
6,0.0,0.36575767759466393,0.404446155382925,0.22425396989889687,0.40080440644504994,0.3794276260517683,0.35412223371901963,0.0018280032203441068,0.06534695373816003,0.1304519734458613,0.37784039290959465,0.046302989838522025,0.006918261525579236,0.0972199378206428,0.37834450517432494,0.3833867900538261,0.09855485825000568,0.39472373767386687,0.37692649268193096,0.0,0.025810766449748723,0.3534868082604336,0.0,0.35829300054284785,0.3463267177023738,0.35231024220127394,0.03901546987582594,0.034355213463998724,0.027429594950315734,27-06-16
7,0.0,0.35748413105703003,0.39329488221312836,0.24352643267776722,0.3884925694854879,0.3793493560428513,0.3376053625486599,0.0,0.047097869027294924,0.11153921027386694,0.36625590838699157,0.03747984865520783,0.006608959374684499,0.010393129947614432,0.3665108959144055,0.3911921102549615,0.12456019371295664,0.38751686045227624,0.36386842032400885,0.0,0.013116450216183366,0.3399554296311106,0.0,0.3445994084306655,0.3251696192228926,0.3339796818111563,0.008145806284798543,0.015377913745491285,0.020069585924954114,04-07-16
8,0.0,0.35548131544004974,0.39362334154335493,0.2611915982367436,0.38919791833214096,0.38187563055040297,0.34797947169543214,0.0,0.05723658188651277,0.09891858348921957,0.3654502695239747,0.04291817834230627,0.006571342557513666,0.020504015497470083,0.36178730327805636,0.3875349232707661,0.13291572683175354,0.38784347408367414,0.36332190715357104,0.0,0.02185462722155502,0.333770086013017,0.0,0.3407682713787308,0.32105787958032533,0.33304429020247234,0.009104526895335077,0.016240850550935826,0.03975108094282972,11-07-16
9,0.0,0.3606825691446542,0.3899187673370937,0.24054626310258062,0.38713966113799575,0.39112451408213905,0.3567282690005888,0.0,0.05096826067352124,0.1078202229653918,0.3767327293146313,0.04931785724710837,0.006669967812582016,0.015539914030352733,0.3625172814479856,0.39182669418294125,0.13848166096173756,0.386043445339246,0.36284045709225027,0.0,0.03286607560691578,0.3359741312213695,0.009802075200554023,0.3409726202268893,0.3218280334114979,0.3303376068599103,0.009219813103969132,0.013171216732992898,0.058654352034175274,18-07-16
