,DBR,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,NDB,SANPAO,SANTNDR,SEB,SOCGEN,UBS,UCBAG,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA,Date
0,0.0918568595217934,0.02049900275225973,0.3331312619280629,0.29219134262651886,0.12374018184082272,0.30022732820726733,0.24304577523886794,0.26442256899641753,0.025686309383518326,0.07034879971278601,0.31624982192166545,0.31243180198716947,0.09368800112846962,0.0698178383367124,0.13516097651830014,0.2958990343807586,0.23805816731003637,0.0806385261777114,0.29549348698669653,0.31116207622474057,0.04537514244722522,0.11336583944213512,0.26920236265660746,0.07276121100662515,0.24655863181099552,0.3090043825088994,0.21182754852948535,0.05668580470554064,0.07836644451287221,0.11507147942752517,16-05-16
1,0.07959171764675356,0.020485736738053102,0.33322358288728554,0.2791678441230953,0.11014438708569116,0.29870561247420657,0.24240752492187648,0.27699989187996,0.012828769958510153,0.06523624342083781,0.3161214856842842,0.3126160826240526,0.09386290140558744,0.0699527904919795,0.16628249202618306,0.28208441586200567,0.24968097503182152,0.07764164693192639,0.2945480707295069,0.2973197436512187,0.007566730983572515,0.10552770373417175,0.2435133926566442,0.07378466644977895,0.22836491994296487,0.3024503102210174,0.21987896975293844,0.056721268560691145,0.07877965259916045,0.11581571502976032,23-05-16
2,0.06610626722889144,0.020493412070549586,0.3399328126341796,0.29037018625482935,0.12272961877292415,0.30006606228925514,0.269654853011075,0.2657007528629736,0.012779357384852795,0.06769666828350754,0.30367903001023633,0.3140935632996602,0.09383691696115622,0.0774301110084137,0.16656117949141533,0.30964395111025056,0.2629776490615353,0.06325849781905993,0.2824803096387411,0.283861384488964,0.0,0.10623472583033508,0.26498491398752944,0.08423588212904229,0.23473134866254236,0.30547932835305375,0.2211384973337454,0.12712041318071235,0.09110731725952838,0.10309265675468292,30-05-16
3,0.07885584710827924,0.020487452116928026,0.33093235193568193,0.29112819356115177,0.14016153725084096,0.2881642540568889,0.27160640559926524,0.2641025376380876,0.012772332089316978,0.07527042700211428,0.30659244489074644,0.30192398977757456,0.1143710529412373,0.09287113575909936,0.16612122341111882,0.31065933562027404,0.27616279338928573,0.0631744840232239,0.28315593351338264,0.28546702684843744,0.0,0.10626705926864324,0.23961377739925108,0.07547572916208212,0.2367679315408326,0.27783772686891184,0.19976230459305683,0.02250809022915811,0.08614960929684926,0.12776237749386588,06-06-16
4,0.09263144515139442,0.02048347063900798,0.33755646564167074,0.2812790665851078,0.12492517895911358,0.2874977664730787,0.26837729283989714,0.29108548284473035,0.012731995179207893,0.07905949449440276,0.3022438581644118,0.29863063514994903,0.092983121625245,0.09280214167354674,0.19733708250643744,0.31279743429395623,0.2642816368501108,0.06287017949301545,0.2581386605777184,0.2879513838167559,0.0,0.10661480914416947,0.21542171453217637,0.0756565102000349,0.23755200873787638,0.249853605725438,0.20638748843068366,0.03584102009905361,0.060677471110271226,0.1343154443730839,13-06-16
5,0.0823281077417529,0.02043172883644526,0.3340017896631202,0.292209930397944,0.10273070705782736,0.3155931527603912,0.2668569075078751,0.30723816050641306,0.01271836748744194,0.128844886898213,0.30398051235559753,0.3017539351521517,0.10608499399499167,0.10557375899070272,0.18669018510982727,0.3114012756224495,0.30471518430989986,0.06164682457890422,0.31112136878815305,0.2979135758992731,0.0,0.0866663157840599,0.21821215632308852,0.07539377507469575,0.21910759504591665,0.2544055571834635,0.1850886924520591,0.03599671876167469,0.07824473358583661,0.11310922963547902,20-06-16
6,0.10998364432417675,0.023428833516335075,0.2872419002978899,0.22689413846371415,0.08121956540893195,0.23714192718879137,0.22781777385464633,0.2685776900702074,0.012897138271647011,0.1525080655178002,0.2846831758384728,0.2605163809534994,0.11671983345224088,0.05459293274706701,0.1601307340511258,0.2184067248409626,0.22006774000024076,0.11314839366692504,0.23484402084725936,0.2472513476014043,0.0,0.15254263927945136,0.239534899340088,0.062283926269437066,0.21908418424022455,0.24449227745609714,0.2143154904243273,0.042834739345440416,0.09870177373775506,0.10068912868857435,27-06-16
7,0.12853216250398253,0.02323890616364606,0.17980881712005428,0.1927339155856887,0.14045024430808561,0.1800518876692673,0.2005091154510088,0.19222303744249478,0.025290219018713683,0.162467725139314,0.17314259901039133,0.15984562661622867,0.15231876034902916,0.050738820009689004,0.07089464285016968,0.1782780527499817,0.15479765322663225,0.15005563254242993,0.19547846259113766,0.1924681063377766,0.007797344118832602,0.13339002851431553,0.2029166590622284,0.06272924587035247,0.19981055310159973,0.18992711442416663,0.19937162624133636,0.0369638933438192,0.17717081542278845,0.14826735134339206,04-07-16
8,0.10896930716986962,0.030863042985052797,0.20947854399584104,0.19857860762937898,0.1521647048458141,0.19065256230996647,0.17228143887668415,0.16917632691778636,0.01313528151086404,0.16397239626624902,0.1405432848876984,0.19963360581936312,0.13386941793803978,0.07647846452422914,0.09110890772731134,0.2280910321013795,0.20217104936281924,0.08009798839514624,0.1999249772836473,0.20974999723207785,0.007799026947391709,0.08893596127867597,0.19590083589922555,0.07567943998720829,0.20034037246683117,0.1824644798852389,0.19631349636861462,0.1202251992704458,0.07502126829154795,0.02405713372166529,11-07-16
9,0.10422018668660102,0.030628672881943063,0.20654686208955012,0.20410231717544866,0.1362345321146347,0.1895208464998706,0.20276730127193876,0.17916703699485015,0.013108984246790044,0.17872536123371416,0.16543449469842125,0.20930880266327348,0.12263278293121677,0.08419951520257803,0.11927035057447305,0.21648908774493467,0.21553695713607543,0.08925717710071232,0.2102542329118603,0.21125044103581164,0.0,0.10608829071432681,0.2099390654276869,0.053601432209754864,0.21778218734897153,0.19911716745541952,0.2085260359471076,0.14583038303066,0.08976899272050287,0.023806053060927132,18-07-16
10,0.11782625467628967,0.03051844439089111,0.2233763419333416,0.2119368879808148,0.13147905123880327,0.20476804549553118,0.21340737630617773,0.19621368839818826,0.013130403069820664,0.17963210253958897,0.15111820688977395,0.2088808281074775,0.09589120887463896,0.12583852199517936,0.05160520186102599,0.24163964835526436,0.24428509255593817,0.09525494187766527,0.22553199214365188,0.2140131438608419,0.0,0.0905519267787585,0.20474831484418707,0.05155364106087234,0.21939597175553854,0.2036569601763207,0.2176237483825677,0.0770507706615156,0.0766457572269135,0.026647362995959784,25-07-16
11,0.12463080596364051,0.03048556637985531,0.17985163106515387,0.21513429081129112,0.1218509186543018,0.20029441808930712,0.23760039659234777,0.17374473144485886,0.012904546306655778,0.1938271132450961,0.11818450467043934,0.1997694860326804,0.09815881931581585,0.10215988983116728,0.04044649443062599,0.2308635678651278,0.22914153291019293,0.11658002391771186,0.2148851268556129,0.20025008492184948,0.0,0.11299021480760715,0.21513499052452745,0.05456086449624096,0.21555309845587614,0.20052255195925067,0.21615528981688756,0.15626065129130814,0.09929261595341067,0.022708378035399067,01-08-16
12,0.10708834816273699,0.030687879464511486,0.1779112156778961,0.19672023284061912,0.17411868256110713,0.1813313738052663,0.18725701644390016,0.18276009709050164,0.012833974787209912,0.18087105636739725,0.16211631474241509,0.18565988515227722,0.10180656837665793,0.13174924008437597,0.03882257693086186,0.22076616583931713,0.20784879412355511,0.1164384202565834,0.19649221230845224,0.18621932099885258,0.0,0.1374060572411231,0.1834805504876104,0.0699630535441214,0.18390543053990113,0.18802642091168836,0.18123588649401867,0.15794603391070455,0.06865940152465524,0.03561896691870786,08-08-16
13,0.10839935901958757,0.030793305316201103,0.1769451214349721,0.1919353123596504,0.1652824200080905,0.17277676291923022,0.20544306394380984,0.19420217421433023,0.012891623252408786,0.14599142201646173,0.1728758236745592,0.20156916353809817,0.11713720099605024,0.0670049676726768,0.019338331633941528,0.20908943581715714,0.21323564963941455,0.14299665252720697,0.20327225941826688,0.18392895083344937,0.0,0.1389714025694458,0.19163447714978207,0.06282477037785661,0.18765005934894463,0.18293141834879592,0.20481549967463678,0.15189859354477322,0.09992812298853002,0.022923498672660633,15-08-16
14,0.10874374872017477,0.030846527315504035,0.1977373057695186,0.19704270465793788,0.16577570199597774,0.18567353019965016,0.20631730951264993,0.20156389913667322,0.013127877299077625,0.15833234422162087,0.1888246248778835,0.2097975555864625,0.1213364440859714,0.07583626083855895,0.020277963061766834,0.21524710590061924,0.19941705837633297,0.15996167101648825,0.20623331345970802,0.20274119687578837,0.012733389497174926,0.13837028029593568,0.19274936536080728,0.07024891146483905,0.18803974580251398,0.20194795257195122,0.20143187043247845,0.14296832872813164,0.17189234494761846,0.02331651105504155,22-08-16
15,0.1080149096016842,0.028074317156990058,0.19313363455301333,0.19812262866599273,0.1658143856987144,0.18919985419873173,0.20638802666381864,0.2180636207582667,0.046365376353769604,0.17421318992467835,0.18375937229035924,0.20962766557180165,0.10588406264467505,0.12340956860014529,0.02057997879567947,0.22877047961897726,0.21017514906150753,0.14942183792795724,0.20719146573779182,0.21367339833144283,0.01291731034443911,0.1387648579959318,0.20663115674082846,0.07235532129914092,0.19537744656367637,0.2106332282723868,0.21208494694442775,0.12737323333469572,0.1368531667955009,0.03881410154211461,29-08-16
16,0.09511021105568843,0.03087887770099984,0.19278485471267953,0.19156566659380062,0.1693188049100613,0.18917931249007391,0.20664143792327225,0.21887980173442553,0.046306126033596025,0.15977243537467664,0.1880956731850422,0.2017149998839967,0.0984927426012957,0.07254751756938255,0.020640993586195616,0.21410961945009876,0.21778841532793838,0.18726022473241516,0.21851906538509053,0.2115285603259162,0.012972775403425023,0.14244302034281528,0.1993144378485618,0.07258763175802539,0.19482845235428806,0.2025594049974826,0.20263440414809755,0.1399366681804887,0.1348404233955967,0.038751852497637046,05-09-16
17,0.09834099290263006,0.03089980238372957,0.19121856320645905,0.18763179178896497,0.1645281874811611,0.18512546289681225,0.20209717898850402,0.19941291421189444,0.043793429452501316,0.18057874705505564,0.19988188516623276,0.20859858055052316,0.12769178880120638,0.037886747420090586,0.020358512118405697,0.22338994303491416,0.20174903701636218,0.18825679955134025,0.21214314324234168,0.19650269018147473,0.020706435414685816,0.14418345405348412,0.19525189454542494,0.05963141941734953,0.18650780251254187,0.20226847627942396,0.19119278748248772,0.06545912722144968,0.09150929148149896,0.012681610463068536,12-09-16
18,0.09845852617515377,0.028182617745650968,0.17816866703133064,0.18688016506910687,0.1772664052154823,0.18489061314716015,0.19965313167178414,0.1828163610679489,0.056782219162926965,0.17649124947558062,0.20021700546978752,0.2057111106609831,0.14362007890927142,0.03723733941031241,0.02042286355725527,0.2095205021663938,0.18990012564039999,0.16357071698247844,0.19939085696711006,0.19574326037756082,0.01866179882553118,0.15179243813407067,0.1885642316470649,0.036420098982467154,0.17757995505822924,0.19325101635622194,0.17127886105091006,0.04667258448201519,0.08666251901568425,0.0,19-09-16
19,0.08536473977599582,0.04675807362787483,0.17696837851090505,0.19068686790339864,0.17717643049728465,0.1709584430666026,0.18620000632049147,0.18441755163247653,0.043452215606819805,0.0610920515832999,0.2009935400626355,0.19635307042420092,0.10463323943800322,0.10373772555657365,0.020253247789574536,0.20998727943518702,0.17308167252295806,0.14346579252181516,0.1940272384214522,0.19391148914120448,0.017937556090620463,0.1327277969207936,0.19301038345388002,0.0439003532604235,0.17095846774097348,0.19401153728737483,0.1700287890611552,0.03477383829824592,0.1357331583750997,0.007699431986264828,26-09-16
20,0.06948844819998393,0.04726983335616195,0.17382396194234018,0.19362831911373435,0.17937354564973007,0.16265163095024324,0.20453981866927962,0.1893392256357462,0.035678331984216285,0.062284938101506156,0.2027517433767115,0.2010473287645185,0.11708821633320843,0.15524468043966297,0.020361891074250016,0.20177023813508513,0.17383085856309313,0.11823803958600675,0.19578963183820708,0.19869874979554702,0.02574146065170033,0.12401247587241292,0.18581497787607243,0.018013639589873617,0.17287242962692892,0.1876039107050287,0.17338980802276163,0.03485326301366892,0.12887811372945493,0.0077084758758757185,03-10-16
21,0.07755324179747528,0.047405158420754934,0.17390568408280233,0.20918152444217633,0.1794219641549208,0.16271155418204566,0.2171281979642413,0.18992462503949575,0.035988106872306413,0.06986204953850553,0.20219444602678163,0.20865927117485558,0.10180466290574516,0.1682708801089786,0.02036040863674077,0.20568195536534167,0.17448599656323074,0.12242508864934286,0.20797437049418627,0.2012466039293354,0.038958179401746014,0.12762310445609804,0.1939374911524585,0.02584829958725035,0.18157869139352198,0.18772606032284017,0.18172940371166552,0.03491698031693947,0.1354815910324694,0.007750070098582824,10-10-16
22,0.08896382849628426,0.06519538587423283,0.17662165623155138,0.21077559229456985,0.1794862276068304,0.17784313732955337,0.21763134461619743,0.19412926099527836,0.03647540281116454,0.0694981291562779,0.200092586030199,0.20331591539034044,0.12459039790630741,0.16359973320842564,0.020379631681487043,0.20342714643100637,0.18419888761711942,0.1086416983437625,0.20608658734353497,0.20742485410928066,0.07305604532719645,0.1236408182170014,0.19429611797471236,0.04833025258442207,0.19156645054273433,0.18841213996492961,0.17870063128402605,0.04227464151193398,0.12997542264893971,0.0,17-10-16
23,0.08827330933013514,0.07765483176501181,0.19275241515242397,0.21184897662909824,0.18058963827144026,0.1698807287916798,0.20667161152385063,0.1897759896184662,0.04430875617728929,0.0695812983123911,0.1870185304927311,0.20305356759862223,0.12185971613440498,0.17601287384083086,0.020314626597474655,0.20271861548583667,0.186735921279411,0.11768534726290787,0.20680049308477,0.2091673159936326,0.06075020071752086,0.12377936171994942,0.20300048852299918,0.048030576713938,0.1923705010708832,0.1945659273530084,0.19029919869696352,0.04230987204348488,0.13443611286217017,0.0,24-10-16
