,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,NDB,SANPAO,SANTNDR,SEB,SOCGEN,UBS,UCBAG,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA,Date
0,0.007904129190714997,0.3654350221045249,0.38914673504648223,0.366655678034615,0.3874650446223132,0.3752018084750262,0.39361097762798825,0.007618986562083374,0.14009672760733355,0.2990120781971914,0.3723610844769212,0.19835172035534332,0.026726522150437533,0.04134573589670733,0.34606839457688915,0.37584341749565453,0.23871546980905545,0.3875526799844242,0.3759064603121999,0.0,0.15435397463821712,0.38822205126604403,0.0,0.379368618195654,0.35362895118309406,0.391042403495779,0.027557744200750207,0.08683429535672024,0.0866473068259381,16-05-16
1,0.0,0.3486395678274,0.4010422902310716,0.3648359494209427,0.413052836038068,0.3881651535163647,0.40714146829913483,0.007652700300413,0.15318843017086367,0.29994378934721216,0.37034465592223376,0.1988220996819964,0.026743937154514754,0.13479930063160334,0.3594003061731896,0.37610659699580173,0.21628339136462918,0.38685486646503664,0.3768113207631001,0.0,0.1549883117456308,0.3874499511217942,0.0,0.39195979569806993,0.36556824562357626,0.3902465561658577,0.027640115669797953,0.08678441641580943,0.08678649962939357,23-05-16
2,0.0,0.34829217973850285,0.40167035148821484,0.36430548660085715,0.39998973827096657,0.38733764795769493,0.4205728330896497,0.007617923789592228,0.14056426792251114,0.28662418161152486,0.35734808341331903,0.19860125717431673,0.02733918008418306,0.1345142174736463,0.3726706230331134,0.36303186459277104,0.14924823575383042,0.38602733658482846,0.3620960350381547,0.0,0.15580625317722493,0.4133257989564431,0.0,0.3916949720934894,0.36452427466597725,0.4034692949587327,0.028687850828183616,0.1141805903571226,0.14185879660970505,30-05-16
3,0.0,0.3522677565284829,0.41877255642824124,0.36640299372680163,0.38834984836974573,0.38800526558493875,0.4212609450931697,0.007628992625637702,0.15414949077375067,0.2880010090642659,0.3740984553310661,0.2004207752258296,0.027026123218764624,0.10840083058586217,0.36034474467788924,0.36360534641068315,0.149152026130445,0.3890245702353975,0.36293456776351257,0.0,0.15578364874972336,0.41412581075063615,0.0,0.39244094261272605,0.37772222601191546,0.40381319872219573,0.027723581204028323,0.11469549815180644,0.16813567919243508,06-06-16
4,0.0,0.35173009680507666,0.4034599713100641,0.3633455675371818,0.3860580585372341,0.38605568312410204,0.4201832358997096,0.007625153034198869,0.14106743258287066,0.2689070493106815,0.3734762557423345,0.15802735747480914,0.04025657654913622,0.10845825232867047,0.345487205439488,0.36118511844080886,0.14856137820831608,0.3736537860882711,0.36068315377019455,0.0,0.15646138248975205,0.3986293047986016,0.0,0.3896803181400164,0.38928995890932866,0.4011979321409952,0.02803910977794377,0.114486142798474,0.1548696856190857,13-06-16
5,0.0,0.3713836577803433,0.4256166692479572,0.3640385936548499,0.4089157011227531,0.43133055098205475,0.41498240518340646,0.007604485762166736,0.20150969219465,0.2760178026718082,0.38107865462996965,0.20284464519134773,0.02687692304575117,0.09490896919868332,0.43018505602971774,0.3973102079714178,0.23139327334153412,0.3948799612078422,0.38229096398699863,0.0,0.21307213578102743,0.39822191349584873,0.0,0.3862340726686361,0.3744817688273659,0.395614844822346,0.028256024472741528,0.08764258079984595,0.10118811963084635,20-06-16
6,0.0,0.393667153771445,0.39560506529776573,0.34711008982347746,0.4174263125348611,0.4156334448433477,0.4343432843096266,0.007735244890370767,0.20302433907113507,0.2667034980372466,0.37987955788553857,0.13334501233065424,0.014321161268511637,0.0413874498226782,0.4162988898779008,0.4210130611908852,0.22406654062456624,0.3914630720684754,0.3917035389690008,0.0,0.19734191812288548,0.4086221437711397,0.0,0.39652324060824107,0.3827301191925483,0.41983207472543793,0.028102727168261295,0.11500175061683161,0.11382854506325048,27-06-16
7,0.0,0.36192538900910226,0.39221255189571014,0.37347506604987984,0.412338555854975,0.4082556643881062,0.38755591609367623,0.015731640863688636,0.1590378266257862,0.23774551013689776,0.3722639630695102,0.1055983749946228,0.02769910186650415,0.0,0.3868753012985393,0.3985851325156707,0.24335018394060295,0.3897138559585677,0.37082377333359434,0.0,0.10232775690238259,0.38973141084962787,0.0,0.37805957892679815,0.36270039710514507,0.4003210723118665,0.0359886945305699,0.08746769015882513,0.11179530488246749,04-07-16
8,0.0,0.3638848620655287,0.4195961238333322,0.37368686512535854,0.42367709076016674,0.4114036489576905,0.387773895512528,0.0,0.1842074799846579,0.2674220933711112,0.371807787707488,0.10527380909462607,0.027581023705291554,0.0,0.3860839895401997,0.42587797285561607,0.23741169687897803,0.41648899017499585,0.37168580130723017,0.0,0.10034769626217566,0.38817626964207524,0.0,0.37760681791360406,0.3742844583555266,0.3991064328039249,0.01446501783274209,0.09557220290334979,0.13430853382123922,11-07-16
9,0.0,0.37611666187316317,0.4158081470901208,0.35542051109591466,0.42334006297856186,0.44075959968345774,0.41769116989713473,0.0,0.19788068559399333,0.26800834821927216,0.3733325748535398,0.1726356269265658,0.014582390902043805,0.0,0.3989700166885987,0.43969068433473796,0.23444107490212737,0.41331724374651296,0.3861067392770435,0.0,0.18584282700519686,0.3852208049774859,0.0,0.3882009392742129,0.3707346186390254,0.3961501615629283,0.014582390902043805,0.05530302727825601,0.16081440679350187,18-07-16
