DBR,AMROBK,BACR-Bank,BNP,BYLAN,CMZB,CSGAG,DB,DZBK,ERGBA,HSBC,HSBC-HSBCBank,INTNED,LBW,NDB,SANPAO,SANTNDR,SEB,SOCGEN,UBS,UCBAG,BACF-BankNA,C,CRDSUI-USAInc,GS,JPM,MWD,RY,MIZUHBA,NOMURA
-0.028689174,0.001012575,0.002897579,0.001439941,0.000405169,0.002443599,0.002023778,0.009036489,-4.57E-05,0.008109628,-0.004324556,0.003410995,0.000212584,-0.001663263,-0.003350751,0.00034347,0.005879821,-0.003447306,-0.004251795,-0.000247804,-0.001346772,-0.000438159,0.005376667,-9.67E-05,0.003351661,0.01400865,0.001929957,-0.000357061,0.014155053,0.032715826
0.011875832,-0.000634503,0.009507789,0.017518532,0.022625347,0.014619383,0.054782171,0.082945315,5.96E-05,-0.017167894,0.008082116,0.0152683,-0.000305021,0.000368861,0.000520266,0.016448483,0.025545544,-0.001291721,0.010651424,0.024159964,-0.001151096,0.000411154,0.003223595,6.82E-05,-0.003308681,-0.002905921,-0.001529194,0.000294637,-0.000101108,-0.011749435
0.037887243,0.003124752,-0.000195021,-0.001371216,0.006055347,-0.001836033,0.001891085,-0.003297669,-0.000343368,0.005586769,0.003063625,0.001664123,-0.002370051,0.010121724,0.011782152,-0.001440584,-0.004211532,0.002467518,-0.001017855,-0.001711164,0.003786147,-0.000996599,-0.014623738,0.009629008,-0.000243239,-0.010820339,-0.005817499,-0.000842918,0.003024713,-0.000643236
0.000778188,-0.000112547,-0.002142576,0.000895586,0.011075696,0.004102789,-0.002109329,-0.005019489,0.00036415,0.006054625,0.000325933,-0.000556809,0.000177795,0.002452851,0.000140743,0.001203005,0.000528039,-8.20E-06,-0.000594984,-0.001202358,0.000240633,0.000921768,0.013581659,0.001120011,0.0144697,0.005483667,0.003191039,-0.000964382,-0.003238335,-0.004718848
0.028425431,-0.028146302,-0.000912562,0.019441783,-0.035476487,0.007912504,0.025965685,0.02100294,-0.00020889,-0.006715605,0.006552235,0.002999799,0.034203281,-0.001332283,-0.042251877,0.005768117,0.011337,-0.006098414,0.011223365,0.012499741,0.016972893,-1.43E-05,0.012956098,0.000174967,-0.005349851,0.008331666,0.014397783,-0.011687754,0.003769843,-0.006111787
-0.075610683,0.033289646,0.002619615,-0.014449098,0.017891052,-0.001482896,-0.003317849,-0.023717747,3.57E-05,-0.009792977,0.008646725,-0.002806698,-0.009401834,-0.006927935,-0.007269672,0.00614054,-0.000180593,0.010152166,-0.001411313,-0.012690191,-0.016726795,-0.030211525,-0.005639109,-6.35E-05,-0.00332774,-0.001223544,-0.000513064,-0.087245286,-0.012407225,0.021082033
0.028880708,0.002540431,0.006856495,0.00550885,-0.002605594,0.010064218,0.008482199,0.029937909,-0.000109436,-0.002412984,-0.015977161,0.003580546,-0.001531732,-0.014914717,0.033906522,0.007882174,0.010555007,0.007351071,0.006917897,0.007169528,0.000226698,0.019717915,0.009439564,-1.35E-05,0.01695674,0.006653508,0.004584443,-0.000212904,0.010269274,0.000823198
-0.008534898,-0.004847999,-0.006164365,-0.012783557,-0.003450391,-0.012373506,-0.011912704,-0.009881389,-0.000165767,-0.00370934,-0.010116116,-0.005241588,-0.006747844,0.020059993,0.006444634,-0.012199454,-0.012710586,-0.007225698,-0.013586578,-0.010338786,-0.000565665,-0.000469355,-0.025586935,-0.00010573,-0.015121202,-0.00912812,-0.016708816,-0.000177225,0.005847783,-0.001910252
-0.052806388,-0.000104109,0.045727367,0.024379882,0.013385498,0.02556309,0.018670072,0.025108314,0.000334343,-0.004744352,0.009308549,0.050701939,-0.003092934,-0.007088746,0.000127509,0.041286257,0.029275592,-0.00440683,0.017943588,0.021656985,0.000305465,0.001238873,0.034592192,0.002202369,0.026504782,0.020313281,0.025600507,0.001052753,-0.011640886,-0.013155265
-0.002994475,0.001919018,0.01170377,0.010106826,0.020033632,0.007527008,0.005208699,0.000464792,0.000205398,0.002341633,0.012176866,-0.007572235,0.013484033,0.017115795,-0.027157788,0.028058508,0.012614052,0.019434252,0.01417603,-0.004418758,0.008278774,-0.009180226,0.000677778,-0.005464342,-0.006236308,-0.01128583,-0.002964627,-0.078971501,0.006162113,0.021590137
0.00770973,0.005079854,0.009194021,-0.000352446,0.002721213,0.003719074,0.012841566,0.009708365,-6.31E-05,-0.046742012,0.00732129,0.001866716,0.011048442,0.01038133,0.061097556,0.007053546,-0.002246323,-0.001733769,0.013234607,0.005809013,0.007211247,0.047122544,0.014700321,-0.000893891,0.009739142,-0.002020998,0.013950377,0.011024104,0.026537098,-0.001994123
0.001190879,-0.001936646,-0.012258734,-0.003794145,-0.005834109,-0.008441063,-0.021922715,-0.009934802,9.75E-05,0.020092301,0.003575766,-0.01380162,0.003074306,-0.00928915,-0.00533016,-0.012752342,-0.013116044,0.019817448,-0.005668774,-0.027785397,0.007994459,0.005082515,-0.018157267,-0.001357618,-0.027623279,-0.010153165,-0.014119117,-0.036619084,-0.012714681,0.011759102
0.016567785,-0.002911007,-0.006846094,0.001405591,0.001710921,-0.00383003,-0.00386002,-0.000572936,-0.00045602,-0.034029275,0.005864685,-0.011460494,-0.01370651,0.016495989,-8.41E-05,-0.011522368,-0.020441344,0.009048381,-0.003418542,-0.004869118,-0.00557059,0.000355662,-0.005168592,-0.000256789,0.000214945,-0.00689135,-0.005776351,-0.001149335,-0.010068134,0.000814882
-0.017745916,0.000209242,-0.023584314,-0.034539189,-0.02008716,-0.013489377,-0.014245479,-0.008167107,0.000347312,0.029678294,-0.026878519,-0.030684143,0.013499365,-0.005937304,-0.000439697,0.000100226,-0.019036284,-0.027303206,-0.032715687,-0.012130403,0.000115208,-0.04331528,-0.01459081,0,-0.01280501,-0.013584921,-0.013288064,-0.005577451,-0.015983708,-0.00553081
0.036842595,-0.006214973,-0.0141964,-0.039409297,-0.00254779,-0.012458616,-0.015946477,-0.018061045,7.11E-05,5.50E-05,-0.010628167,-0.017641963,-0.015449879,-0.000668009,-0.003556005,-0.012106653,0.008232051,-0.008980279,-0.047441752,-0.01707458,-0.010899264,-0.003167676,-0.003189244,9.15E-05,-0.00538097,-0.006626598,-0.013737958,-0.00230245,0.026114556,0.011842929
0.000613427,-0.003480583,0.001609936,-0.007049728,-0.005167272,-0.006729257,0.001666367,-0.003789583,-7.85E-05,0.00036127,0.003652323,-0.008305526,-0.029848818,-0.003473705,-0.005764086,-0.004410593,0.017294859,-0.00931847,-0.00592269,-0.002918791,-0.00562639,-1.22E-05,-0.00496443,-2.44E-05,-0.003782173,-0.000202529,-0.000223729,0.000440152,8.72E-05,-0.015306813
0.031059578,-0.005628137,0.046272777,0.053890121,-0.000101798,0.032098227,0.021837056,0.023716132,6.87E-05,-0.000129482,-0.007909579,0.046666675,-0.010023344,-0.003826399,-0.004655047,0.052828861,0.033472195,0.007077869,0.050302371,0.017889178,-0.001070337,-0.000196726,0.013863458,-1.63E-05,0.003735148,0.007446769,-0.000249124,-0.001618843,-6.61E-05,0.001377972
0.017356645,0.010724331,-0.032021572,0.010555408,0.01192056,0.005807183,0.00021006,0.012136567,-0.000384956,-0.02408402,0.039886402,-0.025043278,0.018029025,0.008322805,0.018495059,0.015574284,0.029888083,0.019803112,0.014005648,0.000468988,0.003791134,-0.000434002,0.002907795,-0.000238527,-0.003005037,0.010684788,0.008833444,0.001976764,0.013218191,0.00453306
0.017293192,0.000202645,0.003133687,-0.023156176,0.005162767,-0.009219342,-0.000316791,-0.004061659,0.000296772,0.019572153,-0.047648857,-0.005517641,-0.004333749,0.001858981,-0.006293107,-0.020094125,-0.006408822,-0.019100436,-0.017988245,-0.001897941,0.004143832,0.000546654,-0.001817147,0.000209262,-0.000963814,-0.008954046,-0.003100699,0.000561966,9.88E-06,-0.013272715
0.038295916,0.003724865,-0.010761085,0.003100342,-0.000397656,0.002632237,0.001400396,0.005770868,7.22E-05,0.002739224,0.029198403,0.001226625,0.018038533,0.000655614,0.002874693,-0.00447984,0.010230906,0.00036158,0.002786115,0.010843822,0.009975994,-0.000620854,-0.002299272,-0.000175962,-0.003042529,-0.004164905,-0.004294797,-0.003907612,-0.046638653,0.001428316
0.043485792,0.00206111,-0.013678555,0.008167966,-0.003679339,-0.002376549,0.012028694,0.025296386,-7.50E-06,0.001638676,-0.024803822,0.023314101,0.013151021,8.41E-05,0.00473615,0.01447783,0.007859455,0.00153353,0.013914314,0.023373125,0.000948776,0.001318685,0.012246786,0.000308082,0.012330966,0.007588464,0.005705908,-0.010228999,-0.055055422,-0.005555926
-0.087644286,-0.001857943,-0.005396974,0.010321623,0.021358633,0.001814687,0.017402805,0.00703661,7.25E-05,-0.000164436,0.012128083,0.009117274,-0.008539199,0.000308631,-0.002376796,0.004011919,0.041028189,0.055787666,0.025815638,0.002426963,0.001300546,-0.000176934,-0.011932124,-3.46E-05,-0.011098878,-0.002436936,0.00136128,0.013873235,-0.000294982,-0.000409367
0.039180738,0.010688419,0.008739703,0.006106919,0.006952814,0.014056867,0.00529942,-0.01203124,-0.020061699,-0.023822142,0.000415947,-0.004282851,0.016412915,0.002275105,0.004590627,-0.003326877,0.000550427,0.051095235,0.005680978,0.015232903,0.001939244,-0.001701722,0.0044926,-0.000451676,0.009124603,0.002859534,0.005825677,-0.001537194,0.047661884,-0.000403689
-0.002762943,-0.00817426,0.018291474,0.031467432,0.014984848,-0.010293422,0.000283068,-0.011323516,0.019466057,0.018894222,-0.008608413,0.014181542,0.022166554,-0.020449343,-0.006984571,-0.034907042,0.017821711,0.0169791,0.014235584,0.007728696,0.001031352,0.000730188,-0.012011019,0.003665528,-0.006290051,-0.0073097,-0.005509055,-0.046397562,0.005183186,-0.002715436
-0.00175403,0.0003306,0.0293944,0.011241854,0.064956389,0.018908914,0.040559784,-0.003793042,0.000964379,0.002010226,0.021922864,0.049538796,0.010694501,0.004894629,0.009196075,0.009787193,0.033096168,0.031082276,0.025922852,0.041953333,4.29E-05,0.005212988,0.029624137,0.000641048,0.001188813,0.01469173,0.001858613,-0.00858284,0.01950247,-0.006512958
0.0270418,0.014760187,0.002461094,-0.033764302,-0.019450422,-2.01E-05,-0.026088003,-0.016153638,0.000137249,0.008554394,0.031850165,-0.013630437,0.025901833,-0.007139102,0.006508534,-0.058180141,-0.001555377,0.033986843,-0.02976735,-0.011162363,-0.016387532,0.02198336,0.015308667,0.004411957,0.018602029,0.023482451,0.015711362,0.009792411,-0.032117996,-0.005054883
-0.05360528,-0.004330556,-0.004559938,-0.03599356,-0.00065369,-0.011300574,-0.005559676,-0.009926947,-0.000106491,0.002148584,0.002176878,-0.01785685,-0.005211521,-0.005933865,-0.008830461,-0.034309163,0.005247013,0.02729136,-0.043170996,-0.00172522,0.017753449,-0.00056419,0.002448152,0.000302614,-0.001325321,0.015875775,0.007551538,0.07251103,0.016324023,0.005713815
-0.02300757,-0.001683768,-0.011023811,-0.011341161,-0.018806236,-0.024969531,-0.01511255,0.001832671,-0.019655701,0.003519816,0.007653352,-0.00863585,-0.002683493,-0.023836025,-0.006736013,-0.018014818,-0.03088317,0.0056954,-0.026560267,-0.003140787,0.012591598,-0.00118504,-0.003612973,-0.000267696,0.012931933,0.00360525,0.002025544,0.016875797,0.000245279,-0.001890689
0.034511115,-0.004049443,-0.001272533,0.001345837,0.000149963,9.36E-05,0.00188906,0.023232587,0.019290361,0.001948764,-0.016321899,0.00500187,-0.027095032,-0.004204246,-0.011443327,-0.006315573,0.030471419,0.001641846,-0.000447319,-0.005907397,-0.016358031,0.00103291,-0.023108221,0.000338915,-0.014551006,-0.005544094,-0.016522175,-0.00349385,0.006352023,0.000417475
-0.022011741,-0.00017469,0.004893798,-0.034317863,0.001329778,0.000644989,-0.001007633,-0.009814505,-5.81E-06,0.000768973,-0.007446287,0.011085453,-0.008994863,-0.001267478,-0.005194366,-0.00296321,0.007881791,0.000265726,-0.029651751,0.006831943,-0.00148117,-0.000271096,0.007357889,0.003846212,0.001068101,-0.00664728,-0.003515282,-0.062209774,-0.001593198,0.003857879
-0.004171371,-0.000271903,0.005373597,-0.021790632,0.006713781,-0.000998688,-0.004903979,-0.002686661,3.71E-05,0.004041318,-0.000283665,1.02E-05,0.009252585,0.000143237,0.00055444,0.026260423,0.022645957,0.034563686,-0.032450296,0.008169918,-0.001427138,0.00063968,0.000585962,0.000433062,0.00180368,0.001806701,0.000401536,-0.015480398,0.00157171,0.023042406
0.078475183,-0.008755207,0.006101161,0.002769227,0.013884101,0.016183527,0.014588267,0.026452868,8.25E-05,0.00071774,-0.000405211,0.026857759,-0.022586236,0.000463115,0.010017311,0.037684057,0.002102546,0.011535777,0.014644758,0.015174062,0.000373799,-0.00016678,0.026217689,0.004595748,-0.001571148,0.013724409,0.020934419,-0.006471351,-0.000262738,0.000563623
-0.111032186,0.010423539,-0.005048193,-0.051804184,-0.019327002,-0.023091576,-0.005586851,-0.002060826,-0.019333319,0.000608264,0.024391829,-0.019875157,0.036371723,-0.001082743,0.006308,-0.048606262,-0.025679904,0.008506862,-0.055984316,-0.01073899,0.008288125,0.031657039,0.011193263,9.53E-05,0.035127686,0.033619105,0.018531869,0.008978199,0.085957745,0.023582849
-0.002120349,-0.004663253,-0.009148142,-0.011462396,-0.007678988,-0.01277671,-0.005580013,-0.011166241,0.019329881,0.000463072,-0.022099155,-0.01147977,-0.01765977,0.000845987,-0.021816563,-0.034768658,-0.024709601,-0.00021165,-0.014233476,-0.026782524,-0.003422868,0.004105264,0.005300619,0.000333059,0.006904416,0.007459502,0.005901064,-0.000955389,-0.040590069,5.13E-05
-0.006137428,-0.005069277,-0.031925055,-0.008469964,0.00100359,-0.017889537,-0.014188005,-0.021026681,4.73E-05,8.10E-05,-0.006068126,-0.011448628,-0.037314176,-0.005581432,-0.009126648,-0.021305012,-0.035831824,0.005250146,-0.014481572,-0.016433866,-0.006344492,0.0312379,-0.012249476,0.000144367,-0.011398786,-0.019447783,-0.007967037,-0.003722722,0.006625994,0.003311894
-0.011329488,-0.012575665,0.022297946,0.053322684,-0.00258727,0.003491958,-0.027282074,0.012050515,2.45E-05,-0.000677315,-0.026742281,-0.006450614,-0.005991993,-0.000751417,0.00213752,-8.12E-05,-0.020849075,-0.001907329,0.052316784,0.008683719,-0.00847827,-0.005648947,-0.005789324,4.30E-05,-0.018432584,-0.00290524,-0.02380158,-0.011571084,-0.006859537,0.006006786
0.001495352,-0.001887658,0.017826228,-0.001724574,0.020226009,-0.008090183,-0.012391352,-0.005587342,0.000174911,-0.00034388,-0.001685624,0.003335481,0.005905383,-0.039223237,0.005034892,0.000993161,-0.015329939,-0.043411811,-0.000391104,-0.021156361,-0.002017565,0.001421059,0.004811552,0.000249375,0.003951667,-0.004997916,-0.000365986,-0.038197947,0.019163334,0.001427971
-0.026542432,-0.01238625,-0.020114854,-0.011493778,-0.019248278,-0.003860493,-0.007479335,0.000983087,-0.019222356,-0.000899525,-0.00578859,-0.012733968,-0.02833664,-0.001710601,-0.010484752,0.010240259,-0.010841429,0.013940707,0.00164075,-0.013903542,0.001514933,0.002857209,0.002326282,-0.00028508,0.014198262,0.001532212,0.002450969,-0.011249884,-0.006122945,0.016127429
-0.033149781,-0.001965103,0.009093145,0.005634205,-0.000482463,-0.003967114,0.001830921,0.006379082,0.019419229,-0.00023961,0.00486469,0.011414914,-0.008119792,-0.01097085,0.010285119,0.02839848,-0.000251893,0.006026676,-0.00039891,0.018650897,-0.000169585,-0.00803834,0.002314354,0.000831499,-0.001144004,0.013438752,0.009877338,0.005041343,-0.012083985,0.006727932
0.008176943,-0.002747672,0.018745033,0.002539352,0.012015597,-0.001578491,0.000893868,0.004315327,9.13E-05,-0.000558229,-0.003774644,0.009420288,-0.014446362,-0.003541095,-0.001248575,0.009932121,0.006260064,0.021763099,-0.004915243,0.016874616,0.004443896,0.000470035,-0.001808202,0.000165624,-0.008655164,-0.004718634,-0.004818914,0.164757129,-0.024037417,-0.000326802
0.007314083,0.005089966,-0.00696998,-0.025818,0.007391356,0.003756416,0.004967792,0.014467111,-2.61E-05,0.000103588,0.016160479,0.000802855,-0.002998843,-0.001401358,0.010339978,0.00203002,-9.52E-05,4.25E-05,-0.026905156,0.005283469,0.008729722,0.003719913,0.012111404,-4.24E-05,-0.000536298,0.017994098,0.005867882,0.140060846,0.003890491,-0.000889626
-0.028345071,-0.010188469,-0.012870554,-0.06847027,-0.013831265,-0.013642067,-0.01717658,-5.97E-05,1.83E-06,-0.003418647,-0.007913358,-0.007821743,-0.00316404,-0.000389035,-0.008055078,-0.049485199,-0.036068494,0.00821304,-0.0646919,-0.010276509,0.002162792,-0.000721504,-0.009259506,-8.03E-05,0.003266282,-0.00668843,-0.004617576,0.000132334,-0.001974771,0.000117655
0.114100042,-0.008151816,-0.005067156,-0.02440186,-0.00038848,-0.005593128,-0.005917693,0.014020594,-0.019288733,-0.001906675,-0.013181775,-0.004633988,-0.025318954,-0.000309798,-0.004849285,-0.014969336,-0.011361268,-0.004976728,-0.031975318,-0.010040227,-0.004801296,-0.000411576,-0.002130854,-0.000137949,-0.017747226,-0.010899407,-0.006515869,-0.000199801,0.019807629,-0.010189701
-0.105535674,-0.004310444,0.003782231,0.007017357,0.000346048,-0.001788849,-0.002849386,0.00449834,0.019443463,-0.000861943,0.002120655,0.002056323,-0.005817624,0.000517612,0.000715495,-0.002959094,0.004632034,0.021439186,0.019912855,-0.000282987,-0.002198866,0.00108539,-0.002365855,0.004820389,0.013648039,-0.004718904,0.003084838,-0.083358441,0.010219777,-0.017991592
-0.089556578,-0.003937929,-0.010768809,-0.016266377,0.002300603,-0.001285788,-0.003564344,-0.00778229,-7.01E-06,-0.000393946,-0.006308083,-0.008315195,-0.00277239,4.50E-05,-0.001484862,-0.007297014,-0.004238951,0.011338452,-0.021421423,-0.011521325,-0.001464222,0.000229398,0.006988694,0.000397073,-0.007734531,0.006698313,0.00239815,-0.065977545,0.007042107,0.014728737
0.030847755,-0.000268217,0.011785222,0.015986306,0.007685045,0.002927419,0.002055364,0.006738469,-3.71E-05,-0.000326805,-5.08E-05,0.008081552,-0.003652237,-0.000168671,-0.004720804,-0.004016413,-0.000605241,0.007531556,0.015847803,0.00935221,0.000278537,-0.000526013,0.001668785,0.004075257,0.001612436,0.000382636,0.000264985,-0.000311378,-0.010967401,-0.006576911
0.042206082,0.008266592,-0.005685844,-0.013291871,-0.011532301,-0.010984251,-0.004098063,-0.024933997,5.26E-05,-0.000294439,0.006094085,0.003448778,0.004742748,5.29E-05,-1.61E-05,-0.010047165,-0.006508783,0.002081285,-0.019344295,-0.009537125,-0.001918655,-1.45E-05,-0.003318645,0.000385126,0.003502406,-0.000814717,-0.001040957,-1.79E-06,0.010903111,-0.016640827
0.017919324,-0.005342057,0.014583896,0.025378236,0.008784556,0.004753014,0.003745649,0.016432565,-0.019378831,-0.000544802,-0.000616307,0.008350456,-0.004790011,-0.000488377,-0.003001056,0.020086508,0.016504392,-0.004207814,0.024258706,0.000297641,-0.003324526,-0.000999431,0.045358655,0.003885904,0.019297455,0.037708537,0.016956613,-0.001745131,-0.003218708,6.56E-05
0.126489212,0.006253881,0.032745867,0.02016552,-0.001106009,0.012277392,0.016843388,0.013720076,0.01934422,0.006094363,0.014290707,0.028433884,0.013360981,0.000421659,0.025694049,0.018244666,0.023351845,0.000565461,0.020483381,0.015694479,0.00911328,0.028611357,0.007247735,0.000783047,0.011923101,0.033378083,0.009085786,-0.000304185,0.003308283,0.038498486
0.030029113,-0.002886637,0.021074452,0.023501113,0.015031359,0.018411871,0.00858781,0.007713179,0.000252492,0.006903676,0.007587577,0.041938734,-0.00414459,0.001096124,0.006687305,0.018821821,0.006888665,-0.00715092,0.024423403,0.015345051,0.009878636,-0.033367612,0.031540121,0.000304436,0.031666524,0.040583344,0.029117815,0.000939952,0.001747262,-0.002393142
-0.109172927,0.012561999,0.029327738,0.037801177,0.051148269,0.029037199,0.025795967,0.029889958,-2.34E-05,0.002391709,0.059847718,0.040904661,0.025082005,0.005369383,0.015448831,0.011551459,0.033742641,0.00984738,0.042157628,0.039931444,0.006355592,0.119609715,0.055615594,2.09E-06,0.043744635,0.035514956,0.05875611,0.00956983,0.015566613,0.002929417
-0.004492956,0.004390324,0.01187147,0.039978792,-0.008724743,0.005388469,0.012430958,0.054823128,-4.78E-07,0.002809374,-0.010350298,0.006515967,0.005149101,-0.015725668,0.010111008,-0.001493583,0.009175007,-0.032269972,0.033939893,0.010259317,0.003715598,-0.000281032,-0.003434171,0.004476772,0.011760051,-0.001780299,-0.00654742,-0.038297175,-0.01512592,-0.003599491
0.017613139,-0.002994977,-0.006029493,0.003866156,0.006520282,0.016241919,0.004939341,0.055196326,-0.019289033,0.001337859,0.010495558,-0.003074166,0.010926471,-0.00226431,0.003401303,0.001923406,0.002584372,0.014186968,0.00050838,-0.002449909,-0.00215897,-0.001649002,-0.012118676,-5.12E-05,-0.009519754,-0.009495147,-0.001211822,-0.04230213,0.0181067,0.027058681
0.015328204,0.011072551,-0.002091808,0.009186452,0.000698013,0.000250648,0.006599511,-0.003376693,0.019138735,0.00021859,0.003191126,-0.000859035,0.006005181,-0.005058502,-0.007389532,-0.006605335,-0.004077251,0.013248244,0.006118039,-0.01312029,0.005241559,0.00070207,-0.014897423,0.000389781,-0.029612215,-0.048377585,-0.017389528,0.018280355,0.012813926,0.010243192
0.022708369,0.001215748,-0.003917353,-0.007738029,-0.016376485,-0.001471129,0.001738694,-0.002761843,-8.12E-05,0.001314519,0.000164795,-0.015761221,0.014692971,-0.004193095,-0.004155642,0.002254598,-0.002454197,0.005990642,-0.001107609,-0.00351333,-0.003524046,-0.011601329,-0.005056868,1.85E-05,-0.000486947,-0.003325833,-0.001474613,-0.004254154,0.029342895,-0.002865307
0.020800082,-0.000357915,-0.001807058,-0.011458582,-0.011522874,-0.005181942,0.002480889,-0.000835295,0.000103855,4.46E-05,-0.009017124,-0.004260611,-0.018327004,-0.002390149,-0.002376933,-0.007468647,-0.029166633,0.001236634,-0.007697667,-0.002345957,0.00162535,-0.007600696,-0.013342582,6.12E-05,-0.000796773,-0.008117731,-0.012135051,-0.005700846,0.000221623,0.009148608
0.0025382,-0.006432607,0.005169029,0.00799111,0.01730631,0.024661359,0.016724237,0.026212712,0.000113361,-0.000121655,-0.003616052,0.010830975,0.008460106,0.004937593,0.008335233,0.016455296,0.022701899,0.005166213,0.017545349,0.009503787,0.000241282,-0.018378152,-0.000788553,8.66E-05,-0.003677953,0.012106839,-0.005321323,-0.005151258,0.029050666,0.02619363
0.000230143,0.004288745,-0.000874809,0.004729298,0.010570648,-0.014833853,-0.008469916,0.023699842,-0.019364984,0.021595031,0.007931034,0.00531712,0.007267888,0.055034902,0.00261836,-0.00957904,0.002893925,-0.009586453,-0.007004511,-0.00291386,-1.18E-05,-0.005930555,-0.001237141,-0.000386244,-0.005209483,-0.00828508,0.012108697,-0.002517122,-0.001757167,-0.011567533
0.000905002,-0.0026677,-0.054939016,-0.014153964,-0.048011324,-0.025124625,0.002622312,-0.036495958,0.019222734,0.00578966,0.002185204,-0.042297355,0.003648093,0.013218675,-0.001971131,-0.020571751,-0.017131884,0.005471269,-0.019094738,-0.036695045,0.005437503,0.018342166,-0.011218859,0.000301966,0.003830759,-0.000311032,-0.012487374,-0.00046177,-0.002795555,0.007850969
0.057013105,-0.004639044,-5.20E-05,0.000605198,-0.002014948,-0.005201856,-0.016410901,-0.004728937,0.000143064,-0.000103015,-0.034358072,-0.0029106,-0.017162299,-0.002408244,-0.01149057,-0.004082524,-0.012349064,0.035890892,0.000210658,0.005980635,-0.005165301,-0.004553593,0.006341638,0.000100345,-0.014615708,-0.009245019,-0.005262348,-0.003963141,0.004382214,-0.006579041
-0.077333632,0.00087758,0.04390312,0.027387475,0.066616311,0.033360877,0.023212163,0.032117357,-6.18E-05,0.014851564,0.018208727,0.0423797,0.011641602,0.00395397,0.008924015,0.040921652,0.024959938,-0.001545113,0.035220075,0.031858772,-0.000238041,-0.00057566,0.013786015,-0.000169738,0.009363779,0.019389155,0.023340802,0.011768647,0.007483149,0.009118634
0.017707126,0.024413913,-0.003316301,0.007690613,-0.045249509,0.003466623,0.003563881,-0.009040545,5.07E-05,0.005028237,0.019733989,-0.002491044,0.016937209,0.005883826,0.009022585,-0.003710544,-0.004410696,-0.024234472,0.000758835,0.002745993,0.016170994,-0.139961912,0.00292042,0.000182702,0.011286071,0.003511171,0.004434667,0.004399589,6.10E-05,8.90E-05
-0.039861241,-0.040237224,-0.074539218,-0.092970542,-0.072239968,-0.062448302,-0.052642292,-0.060687151,0.018325515,-0.045041055,-0.074451306,-0.083029135,-0.04338169,-0.043821967,-0.018685788,-0.061615702,-0.072367933,-0.03529922,-0.081070814,-0.08645784,-0.031201135,-0.075206743,-0.067804362,-0.016276762,-0.050593576,-0.056274497,-0.038967525,-0.087040945,-0.04762634,-0.081160912
0.030231153,0.01103487,0.031051167,0.02068595,0.036391496,0.035955591,0.042677303,0.031274108,-0.028653353,0.016758827,0.018388401,0.031076395,0.041088384,-0.015909387,-0.046651883,0.038059991,0.027747427,-0.003451669,0.021929902,0.036749629,0.01330791,0.125842381,0.005877059,0.021883768,-0.003163074,-0.004328376,-0.016285853,0.112921208,-0.022022617,0.125907545
0.010690324,0.003587435,-0.015019328,-0.029463324,-0.013885223,-0.008606191,-0.0153846,-0.015041234,4.99E-05,0.005094013,0.014702388,-0.016502993,-0.006237683,0.027618134,0.006992198,-0.009169038,-0.000471991,0.004675239,-0.03738679,-0.008483504,0.001020536,0.035760424,-0.042243221,-0.005192282,-0.04142383,-0.036324185,-0.044106278,-0.008063774,-0.039704015,-0.092562332
0.004960836,-0.008645621,-0.000507217,0.008839987,-0.014873991,0.00665363,0.056243531,0.005249068,-7.35E-05,-0.011889645,-0.01282195,0.003314196,0.001808421,-0.025451328,-0.004052358,0.014005286,0.017552475,0.001263966,0.01590102,0.017891716,-0.002731932,-0.102970223,0.016406549,-0.002661811,0.012859958,0.015793921,0.021163078,-0.052102785,0.044034017,0.001280575
0.024031603,0.005103714,0.005613239,0.073403803,0.000640267,0.012782913,0.007100501,0.014227829,3.48E-05,-0.003685572,-0.003850229,0.001921782,0.000215165,0.028426815,1.75E-05,0.035927459,0.003936604,-0.001618325,0.059897445,0.021055306,0.002470075,0.000206923,0.010754129,-0.002691619,0.010127799,0.000471022,0.006402953,-0.006639516,-0.020767957,-0.013787605
0.037818697,0.000363186,-0.011103798,-0.005192616,0.001616383,0.001748988,-0.000733457,0.00592654,-0.000254881,0.008546325,0.000567748,-0.004941065,0.012420663,0.011109478,2.12E-05,-0.031427805,0.010491108,-0.00048335,-0.003562059,0.006052895,0.001874358,-0.001084313,-0.039660231,-0.002049282,-0.0195039,-0.023319249,-0.037214666,-0.000116942,0.006453867,0.010532896
0.051882305,0.000786872,-0.006828733,0.00591824,0.022643908,0.003308827,-0.001336406,0.002993993,0.000347239,0.003952697,-0.00034045,0.003339918,-0.026233071,0.008468752,-0.000149972,0.015948397,0.033871801,0.070828257,0.023145488,0.01330955,0.004779951,-0.001692741,0.001954686,0.001677334,-0.004706252,-0.010820728,-0.000528031,-0.001494703,0.007191876,-0.026460582
-0.000901182,0.008644998,0.005383363,0.009883115,0.013771127,0.007174499,0.017420438,0.011871279,-0.000139107,0.00148685,0.007167294,-0.002830059,0.037365075,0.008644828,-2.25E-05,0.003309265,0.018326958,-0.008668998,-0.013274541,0.022325624,0.005818429,0.000647159,0.017898278,0.000634629,0.007340896,0.010785463,0.007959787,0.000165429,-0.000929603,0.010239347
